,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Kevin Richardson,eng ENG,MF,30,40,40,3597,40.0,5,5,10,5,0,0,1,0,0.13,0.13,0.25,0.13,0.25,Matches,cffbb5c8
Earl Barrett,eng ENG,DF,26,39,39,3510,39.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,225696d1
Shaun Teale,eng ENG,DF,29,38,37,3310,36.8,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,96db05d1
Dean Saunders,wls WAL,FW,29,38,37,3256,36.2,10,3,13,7,3,3,0,0,0.28,0.08,0.36,0.19,0.28,Matches,c1435456
Andy Townsend,ie IRL,MF,30,32,32,2701,30.0,3,6,9,3,0,0,3,0,0.10,0.20,0.30,0.10,0.30,Matches,976c90a4
Paul McGrath,ie IRL,DF,33,30,30,2642,29.4,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,2f129582
Dalian Atkinson,eng ENG,FW,25,29,29,2541,28.2,8,5,13,8,0,0,1,0,0.28,0.18,0.46,0.28,0.46,Matches,40094615
Mark Bosnich,au AUS,GK,21,28,28,2480,27.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9b46bcb7
Ray Houghton,ie IRL,MF,31,30,25,2278,25.3,2,3,5,2,0,0,0,0,0.08,0.12,0.20,0.08,0.20,Matches,61888b3f
Steve Staunton,ie IRL,DFMF,24,24,24,2089,23.2,3,1,4,3,0,0,2,0,0.13,0.04,0.17,0.13,0.17,Matches,cb617782
Tony Daley,eng ENG,MF,25,27,19,1892,21.0,1,3,4,1,0,0,0,0,0.05,0.14,0.19,0.05,0.19,Matches,0f36be43
Garry Parker,eng ENG,MF,27,19,17,1532,17.0,2,2,4,2,0,0,1,0,0.12,0.12,0.23,0.12,0.23,Matches,54ae7f03
Neil Cox,eng ENG,DF,21,20,16,1492,16.6,2,1,3,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches,dee2b65d
Ugo Ehiogu,eng ENG,DF,20,17,14,1281,14.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bd8d3cd5
Nigel Spink,eng ENG,GK,34,15,14,1266,14.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,cbdaf1c1
Guy Whittingham,eng ENG,FW,28,18,13,1102,12.2,3,0,3,3,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches,2a222ae2
Gordon Cowans,eng ENG,MF,34,11,9,878,9.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85478ea1
Graham Fenton,eng ENG,MF,19,12,9,847,9.4,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,d2fd5e70
Steve Froggatt,eng ENG,MF,20,9,8,734,8.2,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,35003e24
Bryan Small,eng ENG,DF,21,9,8,702,7.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a4614157
Stefan Beinlich,de GER,MF,21,7,6,532,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches,f1c2030c
David Farrell,eng ENG,MF,21,4,4,297,3.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e4019381
Dwight Yorke,tt TRI,FWMF,21,12,2,427,4.7,2,0,2,2,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,2d0a99d3
Matthias Breitkreutz,de GER,MF,22,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dacb5c1e
Dariusz Kubicki,pl POL,DF,30,2,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b8945f5b
Squad Total,,,27.5,42,458,3780,42.0,45,28,73,42,3,3,23,1,1.07,0.67,1.74,1.00,1.67,,-9999
Opponent Total,,,26.6,42,,3780,42.0,,,,,,,,,,,,,,,-9999
