,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
David Seaman,eng ENG,GK,29,39,39,3503,38.9,0,2,2,0,0,0,0,1,0.00,0.05,0.05,0.00,0.05,Matches,2d578837
Ian Wright,eng ENG,FW,29,39,39,3487,38.7,23,3,26,19,4,4,6,0,0.59,0.08,0.67,0.49,0.57,Matches,60c275b3
Tony Adams,eng ENG,DF,26,35,35,3108,34.5,0,2,2,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,26b5e727
Nigel Winterburn,eng ENG,DF,29,34,34,3034,33.7,0,2,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,0672e24e
Lee Dixon,eng ENG,DF,29,33,32,2876,32.0,0,2,2,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,b6ba1615
Kevin Campbell,eng ENG,FW,23,37,28,2667,29.6,14,4,18,14,0,1,0,0,0.47,0.13,0.61,0.47,0.61,Matches,b209e651
John Jensen,dk DEN,MF,28,27,27,2285,25.4,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,77e1f19b
Paul Merson,eng ENG,FWMF,25,33,24,2280,25.3,7,0,7,7,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches,eba7e6fd
Ray Parlour,eng ENG,MF,20,27,24,2219,24.7,2,4,6,2,0,0,1,0,0.08,0.16,0.24,0.08,0.24,Matches,d567e937
Martin Keown,eng ENG,DFMF,27,33,23,2133,23.7,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,b844a204
Steve Bould,eng ENG,DF,30,25,23,2121,23.6,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches,42e0fd3a
Eddie McGoldrick,ie IRL,DFFW,28,26,23,1952,21.7,0,3,3,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,a85fecd3
Alan Smith,eng ENG,FW,30,25,21,1914,21.3,3,4,7,3,0,0,0,0,0.14,0.19,0.33,0.14,0.33,Matches,0b7b04d2
Paul Davis,eng ENG,MF,31,22,21,1757,19.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,002c1acb
Andy Linighan,eng ENG,DF,31,21,20,1810,20.1,0,2,2,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,d2acfbec
Ian Selley,eng ENG,MF,19,18,16,1488,16.5,0,2,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,b01c7a45
David Hillier,eng ENG,MF,23,15,11,951,10.6,0,3,3,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches,c3861872
Anders Limpar,se SWE,MF,27,10,9,750,8.3,0,2,2,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,Matches,897b32c0
Steve Morrow,nir NIR,DFMF,23,11,7,715,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6d8a536c
Alan Miller,eng ENG,GK,23,4,3,321,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ba82c15d
Mark Flatts,eng ENG,MF,20,3,2,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3478d720
Neil Heaney,eng ENG,MF,21,1,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cffb4fa2
Paul Dickov,sct SCO,FW,20,1,0,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1ea43e27
Squad Total,,,27.5,42,452,3780,42.0,50,27,77,46,4,5,32,1,1.19,0.64,1.83,1.10,1.74,,-9999
Opponent Total,,,26.6,42,,3780,42.0,,,,,,,,,,,,,,,-9999
