,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Paul Wilkinson,eng ENG,FW,27,41,41,3460,38.4,13,5,18,13,0,0,3,0,0.34,0.13,0.47,0.34,0.47,Matches,05b94f7b
Jimmy Phillips,eng ENG,DF,26,40,40,3558,39.5,2,6,8,1,1,2,3,0,0.05,0.15,0.20,0.03,0.18,Matches,d1f18d9f
Derek Whyte,sct SCO,DF,23,35,34,3062,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,97e8d820
Tommy Wright,sct SCO,MF,26,36,34,3044,33.8,5,8,13,5,0,0,0,0,0.15,0.24,0.38,0.15,0.38,Matches,bc12dd8d
Andy Peake,eng ENG,MF,30,33,33,2970,33.0,0,2,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches,bc51df8c
John Hendrie,sct SCO,FWMF,28,32,31,2720,30.2,9,7,16,9,0,0,2,0,0.30,0.23,0.53,0.30,0.53,Matches,aedb61c3
Stephen Pears,eng ENG,GK,30,26,26,2295,25.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,74cad02f
Curtis Fleming,ie IRL,DF,23,24,22,1995,22.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2b507014
Willie Falconer,sct SCO,FW,26,28,22,1988,22.1,5,3,8,5,0,0,1,1,0.23,0.14,0.36,0.23,0.36,Matches,cb6882b6
Chris Morris,ie IRL,DF,28,25,22,1944,21.6,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,0412a4df
Alan Kernaghan,ie IRL,DF,25,22,22,1867,20.7,2,0,2,2,0,0,1,1,0.10,0.00,0.10,0.10,0.10,Matches,0b110943
Robbie Mustoe,eng ENG,MF,23,23,21,1798,20.0,1,1,2,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,Matches,2c02df03
Nicky Mohan,eng ENG,DF,21,18,18,1620,18.0,2,0,2,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,Matches,a6efa9a5
Craig Hignett,eng ENG,FWMF,22,21,18,1581,17.6,4,2,6,4,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches,04f2da3e
Jamie Pollock,eng ENG,MF,18,22,17,1464,16.3,1,1,2,1,0,0,8,0,0.06,0.06,0.12,0.06,0.12,Matches,d6eae203
Bernie Slaven,ie IRL,FW,31,18,13,1515,16.8,4,1,5,4,0,0,1,0,0.24,0.06,0.30,0.24,0.30,Matches,3d327fd2
Jon Gittens,eng ENG,DF,28,13,13,1004,11.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9bf6a179
Ian Ironside,eng ENG,GK,28,12,11,999,11.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0fb067da
Mark Proctor,eng ENG,MF,31,11,6,612,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8eada5db
Graham Kavanagh,ie IRL,MF,18,10,6,477,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dc15f511
Gary Parkinson,eng ENG,DF,24,4,4,322,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches,d344e89a
Brian Horne,eng ENG,GK,24,4,3,294,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9025c57f
Chris Kamara,eng ENG,MF,34,5,3,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e61d2fb4
Andy Collett,eng ENG,GK,18,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,127f5c75
Dwight Marshall,lc LCA,FW,26,3,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,032af338
Alan Moore,ie IRL,MF,17,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee3b147f
Squad Total,,,26.5,42,468,3780,42.0,49,39,88,48,1,2,44,2,1.17,0.93,2.10,1.14,2.07,,-9999
Opponent Total,,,26.4,42,,3780,42.0,,,,,,,,,,,,,,,-9999
