,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
John Lukic,eng ENG,GK,31,39,39,3510,39.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,99095d88
Gary Speed,wls WAL,MF,22,39,39,3510,39.0,7,2,9,7,0,0,3,0,0.18,0.05,0.23,0.18,0.23,Matches,5ca13d11
Lee Chapman,eng ENG,FW,32,40,36,3322,36.9,15,2,17,15,0,0,2,0,0.41,0.05,0.46,0.41,0.46,Matches,2fecb27a
Chris Whyte,eng ENG,DF,30,34,34,3060,34.0,1,4,5,1,0,0,6,0,0.03,0.12,0.15,0.03,0.15,Matches,79dc055a
Tony Dorigo,eng ENG,DF,26,33,33,2923,32.5,1,0,1,0,1,1,1,0,0.03,0.00,0.03,0.00,0.00,Matches,451c459e
Gary McAllister,sct SCO,MF,27,32,32,2822,31.4,5,6,11,3,2,2,0,0,0.16,0.19,0.35,0.10,0.29,Matches,19f7edbc
Rod Wallace,eng ENG,FW,22,32,31,2554,28.4,7,2,9,7,0,0,4,0,0.25,0.07,0.32,0.25,0.32,Matches,89421101
Jon Newsome,eng ENG,DF,21,37,30,2691,29.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4e8e407f
David Batty,eng ENG,MF,23,30,30,2518,28.0,1,2,3,1,0,0,7,0,0.04,0.07,0.11,0.04,0.11,Matches,21b2e37b
Chris Fairclough,eng ENG,DF,28,30,29,2589,28.8,3,2,5,3,0,0,1,0,0.10,0.07,0.17,0.10,0.17,Matches,d9181fa3
Gordon Strachan,sct SCO,MF,35,31,25,2363,26.3,4,6,10,2,2,2,3,0,0.15,0.23,0.38,0.08,0.30,Matches,90aef1c6
David Wetherall,eng ENG,DF,21,13,13,1147,12.7,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,ceb3f12d
Eric Cantona,fr FRA,FW,26,13,12,1094,12.2,6,5,11,,,,3,0,0.49,0.41,0.90,,,Matches,808b48cd
David Rocastle,eng ENG,MF,25,18,11,1121,12.5,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,e52cce17
Steve Hodge,eng ENG,MF,29,23,9,644,7.2,2,1,3,2,0,0,2,0,0.28,0.14,0.42,0.28,0.42,Matches,5cd08cec
David Kerslake,eng ENG,DF,26,8,8,720,8.0,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,424b986c
Carl Shutt,eng ENG,FW,30,14,6,532,5.9,0,2,2,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches,231532c1
Scott Sellars,eng ENG,MF,26,7,6,528,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f767b113
Frank Strandli,no NOR,FW,20,10,5,513,5.7,2,1,3,2,0,0,3,0,0.35,0.18,0.53,0.35,0.53,Matches,efcb1598
Mark Tinkler,eng ENG,MF,17,7,5,452,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,b6649d48
Ray Wallace,eng ENG,DF,22,6,5,452,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9da3ad2f
Jamie Forrester,eng ENG,FW,17,6,5,418,4.6,0,3,3,0,0,0,0,0,0.00,0.65,0.65,0.00,0.65,Matches,32f6c811
Kevin Sharp,eng ENG,DF,17,4,4,344,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab94537e
Mel Sterland,eng ENG,DF,30,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0eadf9a6
Rob Bowman,eng ENG,FW,16,4,3,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f23527a0
Dylan Kerr,mt MLT,DF,25,5,3,244,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9fbabb63
Imre Varadi,eng ENG,FW,33,4,2,233,2.6,1,0,1,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches,c3bb76e4
Mervyn Day,eng ENG,GK,37,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c41fea4f
Mark Beeney,eng ENG,GK,24,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,958f12e8
Noel Whelan,eng ENG,FW,17,1,1,90,1.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,901c3bdf
Squad Total,,,27.0,42,461,3780,42.0,55,35,90,50,5,5,42,0,1.31,0.83,2.14,1.19,2.02,,-9999
Opponent Total,,,26.3,42,,3780,42.0,,,,,,,,,,,,,,,-9999
