,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Gary Ablett,eng ENG,DF,26,40,40,3600,40.0,0,2,2,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,ab708080
Dave Watson,eng ENG,DF,30,40,40,3600,40.0,1,3,4,1,0,0,4,0,0.02,0.07,0.10,0.02,0.10,Matches,f41fba43
Neville Southall,wls WAL,GK,33,40,40,3452,38.4,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,Matches,4ef5450a
Peter Beardsley,eng ENG,FWMF,31,39,39,3488,38.8,10,7,17,6,4,4,0,0,0.26,0.18,0.44,0.15,0.34,Matches,4d9a93aa
Barry Horne,wls WAL,MF,30,34,34,2921,32.5,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,2c1d83f7
Matt Jackson,eng ENG,DF,20,27,25,2232,24.8,3,1,4,3,0,0,0,0,0.12,0.04,0.16,0.12,0.16,Matches,4b8b0f54
Tony Cottee,eng ENG,FW,27,26,25,2226,24.7,12,1,13,12,0,0,3,0,0.49,0.04,0.53,0.49,0.53,Matches,111e8515
Andy Hinchcliffe,eng ENG,DF,23,25,25,2212,24.6,1,3,4,1,0,0,0,0,0.04,0.12,0.16,0.04,0.16,Matches,4bb95ffe
John Ebbrell,eng ENG,MF,22,24,24,2134,23.7,1,2,3,1,0,0,0,0,0.04,0.08,0.13,0.04,0.13,Matches,175bbf7c
Ian Snodin,eng ENG,DFMF,28,20,19,1742,19.4,1,3,4,1,0,0,6,0,0.05,0.15,0.21,0.05,0.21,Matches,6d6a9e2b
Mark Ward,eng ENG,MF,29,19,19,1701,18.9,1,3,4,1,0,0,2,0,0.05,0.16,0.21,0.05,0.21,Matches,2080e6bb
Paul Rideout,eng ENG,FW,27,24,17,1391,15.5,3,0,3,3,0,0,0,1,0.19,0.00,0.19,0.19,0.19,Matches,3ee2a1e0
Billy Kenny,eng ENG,MF,18,17,16,1412,15.7,1,2,3,1,0,0,1,0,0.06,0.13,0.19,0.06,0.19,Matches,4a374ca8
Alan Harper,eng ENG,DFMF,31,18,16,1340,14.9,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,6c23f7ec
Robert Warzycha,pl POL,MF,28,20,15,1464,16.3,1,4,5,1,0,0,0,0,0.06,0.25,0.31,0.06,0.31,Matches,637d9c56
Preki,us USA,FWMF,29,23,13,1421,15.8,3,0,3,3,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,3d6d73e3
Martin Keown,eng ENG,DFMF,26,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b844a204
Peter Beagrie,eng ENG,FW,26,22,11,1253,13.9,3,0,3,3,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches,edcefdc4
Stuart Barlow,eng ENG,FW,24,26,8,615,6.8,5,1,6,5,0,0,0,0,0.73,0.15,0.88,0.73,0.88,Matches,abea9969
Mo Johnston,sct SCO,FW,29,13,7,544,6.0,3,0,3,3,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,084f734e
Kenny Sansom,eng ENG,DF,33,7,6,546,6.1,1,1,2,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches,bc5b0493
Paul Holmes,eng ENG,DF,24,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6d4ace8b
David Unsworth,eng ENG,DF,18,3,3,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,05fcbb55
Jason Kearton,au AUS,GK,23,5,2,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3cec77fe
Iain Jenkins,nir NIR,DF,19,1,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b2cf1a7
Neil Moore,eng ENG,DF,19,1,0,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf66df85
Squad Total,,,27.9,42,462,3780,42.0,51,33,84,47,4,4,29,3,1.21,0.79,2.00,1.12,1.90,,-9999
Opponent Total,,,26.3,42,,3780,42.0,,,,,,,,,,,,,,,-9999
