,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Teddy Sheringham,eng ENG,FW,26,38,38,3420,38.0,21,9,30,,,,1,0,0.55,0.24,0.79,,,Matches,4e56eef6
Neil Ruddock,eng ENG,DF,24,38,38,3351,37.2,3,2,5,3,0,0,10,1,0.08,0.05,0.13,0.08,0.13,Matches,8533db00
Paul Allen,eng ENG,MF,29,38,38,3348,37.2,3,2,5,3,0,0,2,0,0.08,0.05,0.13,0.08,0.13,Matches,9ec6f902
Vinny Samways,eng ENG,MF,23,34,34,3010,33.4,0,5,5,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches,9dc41793
Dean Austin,eng ENG,DF,22,34,33,2831,31.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,c7b38bf3
Darren Anderton,eng ENG,MF,20,34,32,2774,30.8,6,11,17,6,0,0,0,0,0.19,0.36,0.55,0.19,0.55,Matches,09cebe50
Justin Edinburgh,eng ENG,DF,22,32,31,2731,30.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,17743284
Gary Mabbutt,eng ENG,DFMF,30,29,29,2608,29.0,2,1,3,2,0,0,0,0,0.07,0.03,0.10,0.07,0.10,Matches,be519c25
Erik Thorstvedt,no NOR,GK,29,27,25,2287,25.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e4431c65
Steve Sedgley,eng ENG,DFMF,24,22,20,1827,20.3,3,3,6,3,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches,4afed0b6
Nick Barmby,eng ENG,FWMF,18,22,17,1601,17.8,6,3,9,6,0,0,0,0,0.34,0.17,0.51,0.34,0.51,Matches,4af0a400
Ian Walker,eng ENG,GK,20,17,17,1433,15.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78a90cec
Gordon Durie,sct SCO,FW,26,17,17,1430,15.9,3,1,4,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,Matches,70370add
David Howells,eng ENG,MF,24,18,16,1285,14.3,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,cc7c360e
Nayim,es ESP,MF,25,18,15,1475,16.4,3,1,4,3,0,0,0,0,0.18,0.06,0.24,0.18,0.24,Matches,3fe6c5a7
Jason Cundy,eng ENG,DF,22,15,13,1232,13.7,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,2ef93bb4
Pat Van Den Hauwe,wls WAL,DF,31,18,13,1214,13.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d59e4a0e
Andy Gray,eng ENG,FWMF,28,17,9,944,10.5,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,af618250
Andy Turner,ie IRL,MF,17,18,7,752,8.4,3,0,3,3,0,0,0,0,0.36,0.00,0.36,0.36,0.36,Matches,2fb07a0d
Dave Tuttle,eng ENG,DF,20,5,4,412,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f2984cf9
Kevin Watson,eng ENG,MF,18,5,4,313,3.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,997ba893
Terry Fenwick,eng ENG,DF,32,5,3,320,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,437743fd
Stuart Nethercott,eng ENG,DF,19,5,3,245,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b5341532
Danny Hill,eng ENG,MF,17,4,2,231,2.6,0,1,1,0,0,,0,0,0.00,0.39,0.39,0.00,0.39,Matches,2055ed0e
John Hendry,sct SCO,FW,22,5,2,212,2.4,2,0,2,2,0,0,1,0,0.85,0.00,0.85,0.85,0.85,Matches,c3ba12f6
David McDonald,ie IRL,DF,21,2,2,180,2.0,0,0,0,0,0,,1,0,0.00,0.00,0.00,0.00,0.00,Matches,952d51cf
Guðni Bergsson,is ISL,DF,27,5,0,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bfc3b538
Lee Hodges,eng ENG,MF,18,4,0,77,0.9,0,1,1,0,0,,0,0,0.00,1.17,1.17,0.00,1.17,Matches,ab5883bb
Paul Moran,,FW,24,3,0,65,0.7,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,134d2466
Kevin Dearden,eng ENG,GK,22,1,0,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ed124c2d
Sol Campbell,eng ENG,DFFW,17,1,0,23,0.3,1,0,1,1,0,,0,0,3.91,0.00,3.91,3.91,3.91,Matches,3e3b2fbd
Squad Total,,,24.9,42,454,3780,42.0,58,33,91,58,0,0,40,1,1.38,0.79,2.17,1.38,2.17,,-9999
Opponent Total,,,26.4,42,,3780,42.0,,,,,,,,,,,,,,,-9999
