,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Gary Pallister,eng ENG,DF,27,42,42,3780,42.0,1,1,2,1,0,0,4,0,0.02,0.02,0.05,0.02,0.05,Matches,f99beca9
Peter Schmeichel,dk DEN,GK,28,42,42,3780,42.0,0,1,1,0,0,0,0,0,0.00,0.02,0.02,0.00,0.02,Matches,f1fe7ffe
Steve Bruce,eng ENG,DF,31,42,42,3748,41.6,5,3,8,3,2,2,6,0,0.12,0.07,0.19,0.07,0.14,Matches,535d3678
Brian McClair,sct SCO,FWMF,28,42,41,3649,40.5,9,6,15,9,0,0,0,0,0.22,0.15,0.37,0.22,0.37,Matches,85fb3ca5
Mark Hughes,wls WAL,FW,28,41,41,3568,39.6,15,3,18,15,0,0,7,0,0.38,0.08,0.45,0.38,0.45,Matches,b01e9032
Paul Ince,eng ENG,MF,24,41,41,3511,39.0,6,1,7,6,0,0,5,0,0.15,0.03,0.18,0.15,0.18,Matches,3ce58c27
Denis Irwin,ie IRL,DF,26,40,40,3542,39.4,5,3,8,5,0,0,0,0,0.13,0.08,0.20,0.13,0.20,Matches,9d080c30
Ryan Giggs,wls WAL,FWMF,18,41,40,3475,38.6,9,5,14,9,0,0,1,0,0.23,0.13,0.36,0.23,0.36,Matches,561de8d0
Paul Parker,eng ENG,DF,28,31,31,2767,30.7,1,0,1,1,0,0,0,0,0.03,0.00,0.03,0.03,0.03,Matches,90464ad8
Lee Sharpe,eng ENG,MF,21,27,27,2361,26.2,1,9,10,1,0,0,0,0,0.04,0.34,0.38,0.04,0.38,Matches,2143398b
Eric Cantona,fr FRA,FW,26,22,21,1920,21.3,9,11,20,,,,2,0,0.42,0.52,0.94,,,Matches,808b48cd
Darren Ferguson,sct SCO,MF,20,15,15,1324,14.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a05c4859
Andrei Kanchelskis,ru RUS,DFMF,23,27,14,1325,14.7,3,1,4,3,0,0,0,0,0.20,0.07,0.27,0.20,0.27,Matches,82fa1e78
Clayton Blackmore,wls WAL,DFMF,27,14,12,1117,12.4,0,2,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,bd616538
Bryan Robson,eng ENG,MF,35,14,5,719,8.0,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,40d8240b
Mike Phelan,eng ENG,MF,29,11,5,686,7.6,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,a3daa357
Dion Dublin,eng ENG,DFFW,23,7,3,278,3.1,1,0,1,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches,a0886d18
Danny Wallace,eng ENG,FWMF,28,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8522c5d0
Nicky Butt,eng ENG,DFMF,17,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,616b3f9a
Neil Webb,eng ENG,DFMF,29,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,602d0a35
Squad Total,,,26.6,42,461,3780,42.0,66,35,101,64,2,2,32,0,1.57,0.83,2.40,1.52,2.36,,-9999
Opponent Total,,,26.5,42,,3780,42.0,,,,,,,,,,,,,,,-9999
