,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
David Seaman,eng ENG,GK,28,39,39,3470,38.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2d578837
Tony Adams,eng ENG,DF,25,35,33,3005,33.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,26b5e727
Kevin Campbell,eng ENG,FW,22,37,32,2892,32.1,4,4,8,4,0,0,0,0,0.12,0.12,0.25,0.12,0.25,Matches,b209e651
Paul Merson,eng ENG,FWMF,24,33,32,2737,30.4,6,6,12,6,0,0,2,0,0.20,0.20,0.39,0.20,0.39,Matches,eba7e6fd
Ian Wright,eng ENG,FW,28,31,30,2596,28.8,15,4,19,15,0,0,5,0,0.52,0.14,0.66,0.52,0.66,Matches,60c275b3
John Jensen,dk DEN,MF,27,32,29,2580,28.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,77e1f19b
Nigel Winterburn,eng ENG,DF,28,29,29,2572,28.6,1,2,3,1,0,0,4,1,0.03,0.07,0.10,0.03,0.10,Matches,0672e24e
Lee Dixon,eng ENG,DF,28,29,29,2485,27.6,0,3,3,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,b6ba1615
David Hillier,eng ENG,MF,22,30,27,2540,28.2,1,2,3,1,0,0,1,0,0.04,0.07,0.11,0.04,0.11,Matches,c3861872
Alan Smith,eng ENG,FW,29,31,27,2451,27.2,3,3,6,3,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches,0b7b04d2
Steve Bould,eng ENG,DF,29,24,24,2160,24.0,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,42e0fd3a
Andy Linighan,eng ENG,DF,30,21,19,1744,19.4,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,d2acfbec
Ray Parlour,eng ENG,MF,19,21,16,1489,16.5,1,3,4,1,0,0,3,0,0.06,0.18,0.24,0.06,0.24,Matches,d567e937
Martin Keown,eng ENG,DFMF,26,16,15,1363,15.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b844a204
Steve Morrow,nir NIR,DFMF,22,16,13,1084,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6d8a536c
Anders Limpar,se SWE,MF,26,23,12,1165,12.9,2,2,4,2,0,0,1,0,0.15,0.15,0.31,0.15,0.31,Matches,897b32c0
Jimmy Carter,eng ENG,MF,26,16,11,1022,11.4,2,0,2,2,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,39bbad32
Ian Selley,eng ENG,MF,18,9,9,810,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b01c7a45
Pål Lydersen,no NOR,DF,26,8,7,625,6.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c0f0148
David O'Leary,ie IRL,DF,34,11,6,787,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9d311ed4
Paul Davis,eng ENG,MF,30,6,6,509,5.7,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,002c1acb
Mark Flatts,eng ENG,MF,19,10,6,485,5.4,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,3478d720
Alan Miller,eng ENG,GK,22,4,3,344,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ba82c15d
Neil Heaney,eng ENG,MF,20,5,3,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cffb4fa2
Scott Marshall,sct SCO,DF,19,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85bcb2e5
Colin Pates,eng ENG,DF,30,7,2,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78be8b16
Paul Dickov,sct SCO,FW,19,3,1,138,1.5,2,0,2,2,0,0,0,0,1.30,0.00,1.30,1.30,1.30,Matches,1ea43e27
Gavin McGowan,eng ENG,DFMF,16,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e4be205a
Perry Groves,eng ENG,MF,27,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a8b9d723
Squad Total,,,26.4,42,462,3780,42.0,40,34,74,40,0,0,38,1,0.95,0.81,1.76,0.95,1.76,,-9999
Opponent Total,,,26.1,42,,3780,42.0,,,,,,,,,,,,,,,-9999
