,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Jaap Stam,nl NED,DF,27,33,33,2833,31.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,7c48a3ec
Mikaël Silvestre,fr FRA,DF,21,31,30,2721,30.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4dde97ea
David Beckham,eng ENG,MF,24,31,30,2605,28.9,6,15,21,6,0,0,6,0,0.21,0.52,0.73,0.21,0.73,Matches,53539318
Ryan Giggs,wls WAL,FWMF,25,30,30,2496,27.7,6,12,18,6,0,0,2,0,0.22,0.43,0.65,0.22,0.65,Matches,561de8d0
Dwight Yorke,tt TRI,FWMF,27,32,29,2555,28.4,20,3,23,20,0,0,1,0,0.70,0.11,0.81,0.70,0.81,Matches,2d0a99d3
Roy Keane,ie IRL,MF,27,29,28,2403,26.7,5,1,6,5,0,0,9,1,0.19,0.04,0.22,0.19,0.22,Matches,8f218498
Paul Scholes,eng ENG,MF,24,31,27,2396,26.6,9,5,14,8,1,2,7,0,0.34,0.19,0.53,0.30,0.49,Matches,24a3a72c
Phil Neville,eng ENG,DFMF,22,29,25,2281,25.3,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,3db5e0ec
Denis Irwin,ie IRL,DF,33,25,25,2092,23.2,3,1,4,1,2,3,1,0,0.13,0.04,0.17,0.04,0.09,Matches,9d080c30
Andy Cole,eng ENG,FW,27,28,23,1990,22.1,19,4,23,19,0,0,4,1,0.86,0.18,1.04,0.86,1.04,Matches,b6638a2c
Mark Bosnich,au AUS,GK,27,23,23,1875,20.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9b46bcb7
Gary Neville,eng ENG,DF,24,22,22,1889,21.0,0,3,3,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,1b013e33
Nicky Butt,eng ENG,DFMF,24,32,21,1870,20.8,3,3,6,3,0,0,2,2,0.14,0.14,0.29,0.14,0.29,Matches,616b3f9a
Henning Berg,no NOR,DF,29,22,16,1635,18.2,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,ad77f84e
Teddy Sheringham,eng ENG,FW,33,27,15,1537,17.1,5,6,11,5,0,0,0,0,0.29,0.35,0.64,0.29,0.64,Matches,4e56eef6
Ole Gunnar Solskjær,no NOR,FW,26,28,15,1398,15.5,12,7,19,12,0,0,2,0,0.77,0.45,1.22,0.77,1.22,Matches,65cb97b8
Raimond van der Gouw,nl NED,GK,36,14,11,1185,13.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d2e1195
Quinton Fortune,za RSA,MF,22,6,4,370,4.1,2,1,3,2,0,0,0,0,0.49,0.24,0.73,0.49,0.73,Matches,fa706d7f
Massimo Taibi,it ITA,GK,29,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee9ba025
Ronny Johnsen,no NOR,DF,30,3,2,185,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,02f25c21
Danny Higginbotham,gi GIB,DF,20,3,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,688135a1
Jordi Cruyff,nl NED,FWMF,25,8,1,268,3.0,3,0,3,3,0,0,0,0,1.01,0.00,1.01,1.01,1.01,Matches,7ebf561b
Jonathan Greening,eng ENG,MF,20,4,1,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,892c1d7a
Mark Wilson,eng ENG,MF,20,3,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2fd8ad28
Ronnie Wallwork,eng ENG,DFMF,21,5,0,139,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb7b25cf
Michael Clegg,eng ENG,DF,22,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bb5c286a
David May,eng ENG,DF,29,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c719a79
John Curtis,eng ENG,DF,20,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3edb83bf
Nick Culkin,eng ENG,GK,21,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2c8f2bff
Squad Total,,,26.8,38,417,3420,38.0,94,69,163,91,3,5,46,4,2.47,1.82,4.29,2.39,4.21,,-9999
Opponent Total,,,27.0,38,,3420,38.0,,,,,,,,,,,,,,,-9999
