,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Luděk Mikloško,cz CZE,GK,34,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e410880a
Slaven Bilić,hr CRO,DF,27,35,35,3114,34.6,2,0,2,2,0,0,10,0,0.06,0.00,0.06,0.06,0.06,Matches,030928e4
Michael Hughes,nir NIR,MF,24,33,31,2810,31.2,3,7,10,3,0,0,5,1,0.10,0.22,0.32,0.10,0.32,Matches,65085487
Julian Dicks,eng ENG,DF,27,31,31,2790,31.0,6,2,8,1,5,6,6,0,0.19,0.06,0.26,0.03,0.10,Matches,08be0359
Ian Bishop,eng ENG,MF,31,29,26,2216,24.6,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,40198f42
Marc Rieper,dk DEN,DF,28,28,26,2190,24.3,1,0,1,1,0,0,3,1,0.04,0.00,0.04,0.04,0.04,Matches,21e20305
John Moncur,eng ENG,MF,29,27,26,2183,24.3,2,1,3,2,0,0,8,0,0.08,0.04,0.12,0.08,0.12,Matches,e982f824
Tim Breacker,eng ENG,DF,31,26,22,1945,21.6,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,298a0444
Iain Dowie,nir NIR,FW,31,23,18,1731,19.2,0,3,3,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,7853411c
Steve Potts,eng ENG,DF,29,20,17,1564,17.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3607a95d
Hugo Porfírio,pt POR,FWMF,22,23,15,1627,18.1,2,3,5,2,0,0,7,0,0.11,0.17,0.28,0.11,0.28,Matches,ca7b2c95
Mark Bowen,wls WAL,DF,32,17,15,1202,13.4,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,ee6208fa
Paul Kitson,eng ENG,FW,25,14,14,1234,13.7,8,2,10,8,0,0,2,0,0.58,0.15,0.73,0.58,0.73,Matches,86707c0d
Stan Lazaridis,au AUS,DFMF,23,22,13,1160,12.9,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,5350fc7f
Danny Williamson,eng ENG,MF,22,15,13,1146,12.7,0,1,1,0,0,,0,0,0.00,0.08,0.08,0.00,0.08,Matches,df79c399
Rio Ferdinand,eng ENG,DF,17,15,11,1026,11.4,2,0,2,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches,52465662
John Hartson,wls WAL,FW,21,11,11,990,11.0,5,1,6,5,0,0,3,0,0.45,0.09,0.55,0.45,0.55,Matches,10d28fb8
Keith Rowland,nir NIR,DF,24,15,11,896,10.0,1,0,1,1,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches,59b07c21
Richard Hall,eng ENG,DF,24,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5bab2982
Steve Lomas,nir NIR,MF,22,7,7,628,7.0,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,9e58673a
Florin Răducioiu,ro ROU,FW,26,11,6,609,6.8,2,0,2,2,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches,6b78b463
Mike Newell,eng ENG,FW,31,7,6,536,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a54bad44
Steve Jones,eng ENG,FW,26,8,5,451,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f089aa6
Paulo Futre,pt POR,FWMF,30,9,4,544,6.0,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,657f8aba
Frank Lampard,eng ENG,MF,18,13,3,332,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,268df6b1
Ilie Dumitrescu,ro ROU,FWMF,27,7,3,312,3.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c49a32f4
Robbie Slater,au AUS,MF,31,3,2,191,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,61b90583
Tony Cottee,eng ENG,FW,31,3,2,184,2.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,111e8515
Les Sealey,eng ENG,GK,38,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45be8b64
Steve Mautone,au AUS,GK,25,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b135339
Emmanuel Omoyinmi,ng NGA,FW,18,1,0,7,0.1,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28c84e76
Lee Boylan,ie IRL,FW,17,1,0,2,0.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8ce5ea93
Squad Total,,,27.9,38,412,3420,38.0,40,35,75,35,5,6,68,2,1.05,0.92,1.97,0.92,1.84,,-9999
Opponent Total,,,26.9,38,,3420,38.0,,,,,,,,,,,,,,,-9999
