,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Sander Westerveld,nl NED,GK,25,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dc8d38a2
Markus Babbel,de GER,DF,27,38,38,3354,37.3,3,3,6,3,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matches,b59f0646
Sami Hyypiä,fi FIN,DF,26,35,35,3150,35.0,3,1,4,3,0,0,0,0,0.09,0.03,0.11,0.09,0.11,Matches,087b932d
Emile Heskey,eng ENG,FW,22,36,33,2694,29.9,14,4,18,14,0,0,4,0,0.47,0.13,0.60,0.47,0.60,Matches,30184789
Stéphane Henchoz,ch SUI,DF,25,32,32,2851,31.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,17476497
Jamie Carragher,eng ENG,DFMF,22,34,30,2691,29.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,d0ebce19
Steven Gerrard,eng ENG,MF,20,33,29,2523,28.0,7,2,9,7,0,0,6,1,0.25,0.07,0.32,0.25,0.32,Matches,caeb5442
Dietmar Hamann,de GER,MF,26,30,26,2334,25.9,2,3,5,2,0,0,7,1,0.08,0.12,0.19,0.08,0.19,Matches,01c05efb
Gary McAllister,sct SCO,MF,35,30,21,1928,21.4,5,5,10,4,1,1,1,1,0.23,0.23,0.47,0.19,0.42,Matches,19f7edbc
Nick Barmby,eng ENG,FWMF,26,26,21,1834,20.4,2,3,5,2,0,0,3,0,0.10,0.15,0.25,0.10,0.25,Matches,4af0a400
Michael Owen,eng ENG,FW,20,28,20,1789,19.9,16,3,19,16,0,0,0,0,0.80,0.15,0.96,0.80,0.96,Matches,88b3f52c
Vladimír Šmicer,cz CZE,FWMF,27,27,16,1506,16.7,2,9,11,2,0,0,2,0,0.12,0.54,0.66,0.12,0.66,Matches,134c46b4
Robbie Fowler,eng ENG,FW,25,27,15,1567,17.4,8,3,11,8,0,1,0,0,0.46,0.17,0.63,0.46,0.63,Matches,7cd34266
Danny Murphy,eng ENG,MF,23,27,13,1382,15.4,4,3,7,4,0,0,3,1,0.26,0.20,0.46,0.26,0.46,Matches,03a97c40
Christian Ziege,de GER,DFMF,28,16,11,985,10.9,1,2,3,1,0,0,3,0,0.09,0.18,0.27,0.09,0.27,Matches,c2984c2d
Patrik Berger,cz CZE,MF,26,14,11,899,10.0,2,5,7,1,1,1,1,0,0.20,0.50,0.70,0.10,0.60,Matches,f16325b3
Djimi Traoré,ml MLI,DF,20,8,8,695,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b8c992d8
Igor Bišćan,hr CRO,DFMF,22,13,8,645,7.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,3597a728
Grégory Vignal,fr FRA,DF,19,6,4,392,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5027d998
Jari Litmanen,fi FIN,FWMF,29,5,4,336,3.7,1,0,1,0,1,1,1,0,0.27,0.00,0.27,0.00,0.00,Matches,ee47d4fd
Rigobert Song,cm CMR,DF,24,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d884e39b
Bernard Diomède,fr FRA,FWMF,26,2,1,108,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,db14c317
Vegard Heggem,no NOR,DFMF,25,3,1,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b7c6e000
Stephen Wright,eng ENG,DF,20,2,0,61,0.7,0,1,1,0,0,0,0,0,0.00,1.48,1.48,0.00,1.48,Matches,4722b94a
Erik Meijer,nl NED,FW,30,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,150df2bb
Steve Staunton,ie IRL,DFMF,31,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb617782
Squad Total,,,25.4,38,415,3420,38.0,70,48,118,67,3,4,55,4,1.84,1.26,3.11,1.76,3.03,,-9999
Opponent Total,,,27.0,38,,3420,38.0,,,,,,,,,,,,,,,-9999
