,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
David Weir,sct SCO,DF,30,37,37,3249,36.1,1,2,3,1,0,0,4,0,0.03,0.06,0.08,0.03,0.08,Matches,ba286fd8
Steve Watson,eng ENG,DFMF,26,34,34,3001,33.3,0,3,3,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,302d8e76
Paul Gerrard,eng ENG,GK,27,32,32,2879,32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,fb9646e3
Thomas Gravesen,dk DEN,MF,24,32,30,2656,29.5,2,2,4,2,0,0,7,1,0.07,0.07,0.14,0.07,0.14,Matches,b769b5bd
Michael Ball,eng ENG,DF,20,29,29,2573,28.6,3,0,3,1,2,3,5,0,0.10,0.00,0.10,0.03,0.03,Matches,cde17c0f
Kevin Campbell,eng ENG,FW,30,29,27,2454,27.3,9,2,11,9,0,0,1,0,0.33,0.07,0.40,0.33,0.40,Matches,b209e651
Scot Gemmill,sct SCO,MF,29,28,25,2274,25.3,2,1,3,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12,Matches,27e0c651
Mark Pembridge,wls WAL,MF,29,21,20,1698,18.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0f9d5dee
Alex Nyarko,gh GHA,MF,26,22,19,1665,18.5,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches,52343df1
David Unsworth,eng ENG,DF,26,29,17,1780,19.8,5,3,8,2,3,4,7,0,0.25,0.15,0.40,0.10,0.25,Matches,05fcbb55
Gary Naysmith,sct SCO,DFMF,21,20,17,1551,17.2,2,1,3,2,0,0,3,0,0.12,0.06,0.17,0.12,0.17,Matches,71cbf286
Niclas Alexandersson,se SWE,MF,28,20,17,1347,15.0,2,1,3,2,0,0,2,0,0.13,0.07,0.20,0.13,0.20,Matches,8fce0898
Stephen Hughes,eng ENG,MF,23,18,16,1351,15.0,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,fe278764
Idan Tal,il ISR,MF,24,22,12,1119,12.4,2,0,2,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches,0c9029e5
Francis Jeffers,eng ENG,FW,19,12,10,891,9.9,6,1,7,6,0,0,3,0,0.61,0.10,0.71,0.61,0.71,Matches,21b2c885
Paul Gascoigne,eng ENG,MF,33,14,10,890,9.9,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,56c33229
Abel Xavier,pt POR,DF,27,11,10,870,9.7,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,1c4eb067
Duncan Ferguson,sct SCO,FW,28,12,9,795,8.8,6,2,8,6,0,0,2,0,0.68,0.23,0.91,0.68,0.91,Matches,9593e964
Richard Gough,sct SCO,DF,38,9,9,664,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,791e2a3b
Joe-Max Moore,us USA,FW,29,21,8,862,9.6,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,5e409c8c
Danny Cadamarteri,eng ENG,FW,20,16,7,729,8.1,4,2,6,4,0,0,2,0,0.49,0.25,0.74,0.49,0.74,Matches,ade643d3
Thomas Myhre,no NOR,GK,26,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc3fc546
Mark Hughes,wls WAL,FW,36,9,6,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b01e9032
Alessandro Pistone,it ITA,DF,25,7,5,439,4.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,956096ee
Richard Dunne,ie IRL,DF,20,3,3,270,3.0,0,0,0,,,,1,0,0.00,0.00,0.00,,,Matches,6cbc015d
Alec Cleland,sct SCO,DF,29,5,2,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a9242652
Tony Hibbert,eng ENG,DF,19,3,1,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c878c4bf
Phil Jevons,eng ENG,FW,20,4,0,105,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a920598
Kevin McLeod,eng ENG,MF,19,5,0,62,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,50496eb0
Peter Clarke,eng ENG,DF,18,1,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9a7bb136
Steve Simonsen,eng ENG,GK,21,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b37c3eea
Squad Total,,,27.0,38,414,3420,38.0,45,28,73,40,5,7,80,4,1.18,0.74,1.92,1.05,1.79,,-9999
Opponent Total,,,27.0,38,,3420,38.0,,,,,,,,,,,,,,,-9999
