,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Peter Schmeichel,dk DEN,GK,34,34,34,3015,33.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f1fe7ffe
Gary Neville,eng ENG,DF,23,34,34,2944,32.7,1,3,4,1,0,0,7,1,0.03,0.09,0.12,0.03,0.12,Matches,1b013e33
David Beckham,eng ENG,MF,23,34,33,2884,32.0,6,11,17,6,0,0,5,0,0.19,0.34,0.53,0.19,0.53,Matches,53539318
Roy Keane,ie IRL,MF,26,35,33,2876,32.0,2,0,2,2,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches,8f218498
Dwight Yorke,tt TRI,FWMF,26,32,32,2781,30.9,18,11,29,18,0,1,2,0,0.58,0.36,0.94,0.58,0.94,Matches,2d0a99d3
Jaap Stam,nl NED,DF,26,30,30,2524,28.0,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,7c48a3ec
Andy Cole,eng ENG,FW,26,32,26,2355,26.2,17,3,20,17,0,0,3,0,0.65,0.11,0.76,0.65,0.76,Matches,b6638a2c
Denis Irwin,ie IRL,DF,32,29,26,2285,25.4,2,2,4,0,2,3,4,1,0.08,0.08,0.16,0.00,0.08,Matches,9d080c30
Paul Scholes,eng ENG,MF,23,31,24,2138,23.8,6,7,13,6,0,0,7,0,0.25,0.29,0.55,0.25,0.55,Matches,24a3a72c
Nicky Butt,eng ENG,DFMF,23,31,22,2046,22.7,2,3,5,2,0,0,3,1,0.09,0.13,0.22,0.09,0.22,Matches,616b3f9a
Ryan Giggs,wls WAL,FWMF,24,24,20,1722,19.1,3,2,5,3,0,0,1,0,0.16,0.10,0.26,0.16,0.26,Matches,561de8d0
Jesper Blomqvist,se SWE,DFMF,24,25,20,1635,18.2,1,3,4,1,0,0,2,0,0.06,0.17,0.22,0.06,0.22,Matches,b51b5dd2
Phil Neville,eng ENG,DFMF,21,28,19,1797,20.0,0,2,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,3db5e0ec
Ronny Johnsen,no NOR,DF,29,22,19,1763,19.6,3,0,3,3,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,02f25c21
Wes Brown,eng ENG,DF,18,14,11,947,10.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,659ccc97
Henning Berg,no NOR,DF,28,16,10,1087,12.1,0,2,2,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,ad77f84e
Ole Gunnar Solskjær,no NOR,FW,25,19,9,859,9.5,12,1,13,12,0,0,0,0,1.26,0.10,1.36,1.26,1.36,Matches,65cb97b8
Teddy Sheringham,eng ENG,FW,32,17,7,757,8.4,2,3,5,2,0,0,4,0,0.24,0.36,0.59,0.24,0.59,Matches,4e56eef6
David May,eng ENG,DF,28,6,4,421,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1c719a79
Raimond van der Gouw,nl NED,GK,35,5,4,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d2e1195
John Curtis,eng ENG,DF,19,4,1,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3edb83bf
Jordi Cruyff,nl NED,FWMF,24,5,0,85,0.9,2,1,3,2,0,0,0,0,2.12,1.06,3.18,2.12,3.18,Matches,7ebf561b
Jonathan Greening,eng ENG,MF,19,3,0,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,892c1d7a
Squad Total,,,26.5,38,419,3420,38.0,78,62,140,76,2,4,60,3,2.05,1.63,3.68,2.00,3.63,,-9999
Opponent Total,,,26.5,38,,3420,38.0,,,,,,,,,,,,,,,-9999
