,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Harry Kewell,au AUS,FWMF,19,38,36,3200,35.6,6,9,15,6,0,0,3,0,0.17,0.25,0.42,0.17,0.42,Matches,51ef13b9
Jimmy Floyd Hasselbaink,nl NED,FW,26,36,36,3129,34.8,18,13,31,17,1,1,9,0,0.52,0.37,0.89,0.49,0.86,Matches,db8a04d1
Lee Bowyer,eng ENG,MF,21,35,35,3140,34.9,9,2,11,9,0,0,8,0,0.26,0.06,0.32,0.26,0.32,Matches,f4fd57ba
Ian Harte,ie IRL,DF,20,35,34,3034,33.7,4,7,11,3,1,2,7,0,0.12,0.21,0.33,0.09,0.30,Matches,fd4fa092
Nigel Martyn,eng ENG,GK,31,34,34,3015,33.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8977904e
David Hopkin,sct SCO,MF,27,34,32,2834,31.5,4,4,8,4,0,0,6,0,0.13,0.13,0.25,0.13,0.25,Matches,f411e76b
Lucas Radebe,za RSA,DF,29,29,29,2537,28.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,84d2a0f0
Jonathan Woodgate,eng ENG,DF,18,25,25,2174,24.2,2,1,3,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches,9482a3bd
Alf-Inge Haaland,no NOR,DFMF,25,29,24,2256,25.1,1,1,2,1,0,0,10,0,0.04,0.04,0.08,0.04,0.08,Matches,3ae21039
Robert Molenaar,nl NED,DF,29,17,17,1469,16.3,2,0,2,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches,5748f64c
Alan Smith,eng ENG,FWMF,17,22,15,1460,16.2,7,3,10,7,0,0,6,0,0.43,0.18,0.62,0.43,0.62,Matches,fdac06ea
David Wetherall,eng ENG,DF,27,21,14,1434,15.9,0,2,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,ceb3f12d
Gunnar Halle,no NOR,DF,32,17,14,1289,14.3,2,0,2,2,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,5c1170da
Martin Hiden,at AUT,DF,25,14,14,1195,13.3,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,53fb71e8
Stephen McPhail,ie IRL,MF,18,17,11,998,11.1,0,2,2,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,60c96516
Clyde Wijnhard,nl NED,FW,24,18,11,971,10.8,3,3,6,3,0,0,5,0,0.28,0.28,0.56,0.28,0.56,Matches,1b38a0c0
David Batty,eng ENG,MF,29,10,10,881,9.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,21b2e37b
Danny Granville,eng ENG,DF,23,9,7,570,6.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,1ba9184d
Bruno Ribeiro,pt POR,MF,22,13,7,570,6.3,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,638e7441
Paul Robinson,eng ENG,GK,18,5,4,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3515ba56
Willem Korsten,nl NED,MF,23,7,4,392,4.4,2,0,2,2,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,e7ac53f5
Matt Jones,wls WAL,MF,17,8,3,402,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6a025e0a
Lee Sharpe,eng ENG,MF,27,4,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2143398b
Derek Lilley,sct SCO,FW,24,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b292ddd8
Squad Total,,,24.8,38,424,3420,38.0,61,38,99,59,2,3,80,1,1.61,1.00,2.61,1.55,2.55,,-9999
Opponent Total,,,26.7,38,,3420,38.0,,,,,,,,,,,,,,,-9999
