,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Mark Hughes,wls WAL,FW,34,32,32,2777,30.9,1,1,2,1,0,0,14,0,0.03,0.03,0.06,0.03,0.06,Matches,b01e9032
Paul Jones,wls WAL,GK,31,31,31,2764,30.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,3bf1ce9d
Claus Lundekvam,no NOR,DF,25,33,30,2726,30.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,22de8419
Jason Dodd,eng ENG,DF,27,28,27,2387,26.5,1,3,4,1,0,0,4,1,0.04,0.11,0.15,0.04,0.15,Matches,df15c7a1
Scott Hiley,eng ENG,DF,29,29,27,2371,26.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,96f1e493
Egil Østenstad,no NOR,FW,26,34,27,2361,26.2,7,0,7,7,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches,bc242ac0
James Beattie,eng ENG,FW,20,35,22,2193,24.4,5,7,12,5,0,0,4,0,0.21,0.29,0.49,0.21,0.49,Matches,7c881089
Ken Monkou,nl NED,DF,33,22,22,1940,21.6,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,25daebfd
Matt Le Tissier,eng ENG,FWMF,29,30,21,1905,21.2,7,7,14,6,1,1,10,0,0.33,0.33,0.66,0.28,0.61,Matches,d5e78451
Matt Oakley,eng ENG,MF,20,22,21,1725,19.2,2,3,5,2,0,0,2,0,0.10,0.16,0.26,0.10,0.26,Matches,79974582
Francis Benali,eng ENG,DF,29,23,19,1808,20.1,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,91950851
Carlton Palmer,eng ENG,MF,32,19,18,1664,18.5,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,45fdede4
Hassan Kachloul,ma MAR,MF,25,22,18,1642,18.2,5,0,5,5,0,0,5,0,0.27,0.00,0.27,0.27,0.27,Matches,ea1a36dc
Stuart Ripley,eng ENG,FWMF,30,22,16,1375,15.3,0,2,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,6516188c
Patrick Colleter,fr FRA,DF,32,16,16,1370,15.2,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,84c20b5a
Wayne Bridge,eng ENG,DF,17,23,15,1415,15.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,86b982bc
Chris Marsden,eng ENG,MF,29,14,14,1246,13.8,2,1,3,2,0,0,5,0,0.14,0.07,0.22,0.14,0.22,Matches,c1f59bed
David Howells,eng ENG,MF,30,9,8,639,7.1,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,cc7c360e
Neil Moss,eng ENG,GK,23,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a63c6a4
David Hughes,eng ENG,MF,25,9,6,571,6.3,0,0,0,0,0,,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5245936b
Phil Warner,eng ENG,DF,19,5,5,357,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ed4f3b37
Richard Dryden,eng ENG,DF,29,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,72ca8427
Garry Monk,eng ENG,DF,19,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a70de3a4
Marians Pahars,lv LVA,FWMF,21,6,4,358,4.0,3,0,3,3,0,0,2,0,0.75,0.00,0.75,0.75,0.75,Matches,bc95c25d
Kevin Gibbens,eng ENG,FWMF,18,4,2,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,91a5db9a
Scott Marshall,sct SCO,DF,25,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,85bcb2e5
John Beresford,eng ENG,DF,31,4,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50d79fe2
Steve Basham,eng ENG,FW,20,4,0,85,0.9,1,0,1,1,0,0,0,0,1.06,0.00,1.06,1.06,1.06,Matches,fd89f288
David Hirst,eng ENG,FW,30,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e274c78d
Shayne Bradley,eng ENG,FW,18,3,0,22,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1ca0537c
Andy Williams,wls WAL,DFMF,20,1,0,16,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fa30abb8
Squad Total,,,27.9,38,394,3420,38.0,35,27,62,34,1,1,79,2,0.92,0.71,1.63,0.89,1.61,,-9999
Opponent Total,,,26.8,38,,3420,38.0,,,,,,,,,,,,,,,-9999
