,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Thomas Myhre,no NOR,GK,24,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,dc3fc546
Michael Ball,eng ENG,DF,18,37,36,3255,36.2,3,5,8,0,3,4,8,0,0.08,0.14,0.22,0.00,0.14,Matches,cde17c0f
David Unsworth,eng ENG,DF,24,34,33,2971,33.0,1,1,2,1,0,0,8,0,0.03,0.03,0.06,0.03,0.06,Matches,05fcbb55
Don Hutchison,sct SCO,MF,27,33,29,2553,28.4,3,7,10,3,0,0,9,1,0.11,0.25,0.35,0.11,0.35,Matches,158494ce
Olivier Dacourt,fr FRA,MF,23,30,28,2514,27.9,2,0,2,2,0,0,15,1,0.07,0.00,0.07,0.07,0.07,Matches,3a114b3c
Marco Materazzi,it ITA,DF,24,27,26,2275,25.3,1,0,1,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matches,5f08a3e3
Dave Watson,eng ENG,DF,36,22,22,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f41fba43
Craig Short,eng ENG,DF,30,22,22,1845,20.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,ff7178f7
Nick Barmby,eng ENG,FWMF,24,24,20,1635,18.2,3,3,6,3,0,0,4,0,0.17,0.17,0.33,0.17,0.33,Matches,4af0a400
John Collins,sct SCO,MF,30,20,19,1706,19.0,1,0,1,1,0,1,4,0,0.05,0.00,0.05,0.05,0.05,Matches,6eadab89
Ibrahima Bakayoko,ci CIV,FW,21,23,17,1435,15.9,4,0,4,4,0,1,3,0,0.25,0.00,0.25,0.25,0.25,Matches,db4c20fe
Alec Cleland,sct SCO,DF,27,18,16,1470,16.3,0,1,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matches,a9242652
Richard Dunne,ie IRL,DF,18,16,15,1248,13.9,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,6cbc015d
Duncan Ferguson,sct SCO,FW,26,13,13,1168,13.0,4,0,4,,,,3,0,0.31,0.00,0.31,,,Matches,9593e964
Tony Grant,eng ENG,MF,23,16,13,1059,11.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e982e153
Danny Cadamarteri,eng ENG,FW,18,30,11,1537,17.1,4,1,5,4,0,0,6,0,0.23,0.06,0.29,0.23,0.29,Matches,ade643d3
David Weir,sct SCO,DF,28,14,11,1066,11.8,0,2,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches,ba286fd8
Francis Jeffers,eng ENG,FW,17,15,11,966,10.7,6,5,11,6,0,0,0,0,0.56,0.47,1.02,0.56,1.02,Matches,21b2c885
Kevin Campbell,eng ENG,FW,28,8,8,692,7.7,9,2,11,9,0,0,1,0,1.17,0.26,1.43,1.17,1.43,Matches,b209e651
Scot Gemmill,sct SCO,MF,27,7,7,612,6.8,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches,27e0c651
John Oster,wls WAL,MF,19,9,6,529,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bbf029eb
Slaven Bilić,hr CRO,DF,29,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,030928e4
Mitch Ward,eng ENG,MF,27,6,4,341,3.8,0,1,1,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,Matches,4e9e8915
Carl Tiler,eng ENG,DF,28,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,319d0cea
Mickaël Madar,fr FRA,FW,30,2,2,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,70acbad3
John O'Kane,eng ENG,DF,23,2,2,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ea877e82
John Spencer,sct SCO,FW,27,3,2,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,81922efe
Michael Branch,eng ENG,FW,19,7,1,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2197c576
Peter Degn,dk DEN,MF,21,4,0,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0987c124
Phil Jevons,eng ENG,FW,18,1,0,53,0.6,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a920598
Adam Farley,,DF,18,1,0,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4e1d3828
Jamie Milligan,eng ENG,MF,18,3,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4bcf5871
Gareth Farrelly,ie IRL,MF,22,1,0,13,0.1,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8a1a3cf0
Tony Thomas,eng ENG,DF,27,1,0,3,0.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,01a91538
Squad Total,,,25.1,38,436,3420,38.0,44,28,72,41,3,6,98,5,1.16,0.74,1.89,1.08,1.82,,-9999
Opponent Total,,,26.8,38,,3420,38.0,,,,,,,,,,,,,,,-9999
