,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Ed de Goey,nl NED,GK,31,35,35,3105,34.5,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,5a7b2f65
Gianfranco Zola,it ITA,FW,32,37,35,2907,32.3,13,6,19,13,0,0,1,0,0.40,0.19,0.59,0.40,0.59,Matches,59883773
Frank Leboeuf,fr FRA,DF,30,33,33,2854,31.7,4,1,5,1,3,4,9,1,0.13,0.03,0.16,0.03,0.06,Matches,a011a07b
Albert Ferrer,es ESP,DF,28,30,30,2679,29.8,0,2,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07,Matches,e70c5725
Marcel Desailly,fr FRA,DFMF,29,31,30,2651,29.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,9dfb97aa
Graeme Le Saux,eng ENG,DF,29,31,30,2532,28.1,0,2,2,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,Matches,0bd42c09
Roberto Di Matteo,it ITA,MF,28,30,26,2314,25.7,2,4,6,2,0,0,9,0,0.08,0.16,0.23,0.08,0.23,Matches,5b390f82
Celestine Babayaro,ng NGA,DFMF,19,28,26,2281,25.3,3,2,5,3,0,0,6,0,0.12,0.08,0.20,0.12,0.20,Matches,dd4e6b97
Dan Petrescu,ro ROU,DF,30,32,23,2160,24.0,4,4,8,4,0,0,8,0,0.17,0.17,0.33,0.17,0.33,Matches,dc2e7399
Gus Poyet,uy URU,MF,30,28,21,1903,21.1,11,2,13,11,0,0,4,0,0.52,0.09,0.61,0.52,0.61,Matches,27cd364d
Dennis Wise,eng ENG,MF,31,22,21,1836,20.4,0,4,4,0,0,0,9,1,0.00,0.20,0.20,0.00,0.20,Matches,e718c23d
Tore André Flo,no NOR,FW,25,30,18,1892,21.0,10,4,14,10,0,0,2,0,0.48,0.19,0.67,0.48,0.67,Matches,83e490ef
Michael Duberry,eng ENG,DF,22,25,18,1685,18.7,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,db61b520
Jody Morris,eng ENG,MF,19,18,14,1232,13.7,1,1,2,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matches,c5002fd1
Bjarne Goldbæk,dk DEN,MF,29,23,13,1233,13.7,5,2,7,5,0,0,2,0,0.36,0.15,0.51,0.36,0.51,Matches,9bf2321a
Bernard Lambourde,fr FRA,DF,27,17,12,1155,12.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,595e5d0c
Pierluigi Casiraghi,it ITA,FW,29,10,10,724,8.0,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,9cc8d790
Gianluca Vialli,it ITA,FW,34,9,9,789,8.8,1,2,3,1,0,0,3,1,0.11,0.23,0.34,0.11,0.34,Matches,80106692
Brian Laudrup,dk DEN,FWMF,29,7,7,630,7.0,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,d6d70954
Mikael Forssell,fi FIN,FW,17,10,4,349,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,1454df8d
Kevin Hitchcock,,GK,35,3,2,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee2a3876
Eddie Newton,eng ENG,MF,26,7,1,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5e71e43
Dmitri Kharine,ru RUS,GK,29,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,48a7d00f
Andy Myers,eng ENG,DF,24,1,1,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e5b54539
Mark Nicholls,eng ENG,FW,21,9,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,67025a47
John Terry,eng ENG,DF,17,2,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,68517cfd
Squad Total,,,28.5,38,419,3420,38.0,56,38,94,53,3,4,89,4,1.47,1.00,2.47,1.39,2.39,,-9999
Opponent Total,,,26.6,38,,3420,38.0,,,,,,,,,,,,,,,-9999
