,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Georgios Georgiadis,gr GRE,DFMF,26,10,7,589,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,56932414
Steve Watson,eng ENG,DFMF,24,7,7,550,6.1,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches,302d8e76
Duncan Ferguson,sct SCO,FW,26,7,7,518,5.8,2,0,2,,,,0,0,0.35,0.00,0.35,,,Matches,9593e964
David Batty,eng ENG,MF,29,8,6,601,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,21b2e37b
Paul Dalglish,sct SCO,FW,21,11,6,566,6.3,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,d4a35da6
Louis Saha,fr FRA,FW,19,11,5,605,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches,7106e4fe
Keith Gillespie,nir NIR,FWMF,23,7,5,470,5.2,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,012f440e
David Beharall,eng ENG,DF,19,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4e86b75a
Philippe Albert,be BEL,DF,30,6,3,362,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,749d95dc
Garry Brady,sct SCO,MF,21,9,3,335,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,28cefe8a
Carl Serrant,eng ENG,DF,22,4,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cb5f59ea
Stéphane Guivarc'h,fr FRA,FW,27,4,2,230,2.6,1,0,1,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches,b526c1a9
Alessandro Pistone,it ITA,DF,23,3,2,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,956096ee
Jamie McClen,eng ENG,DFMF,19,1,1,55,0.6,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4a2acfa7
John Barnes,eng ENG,DFFW,34,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e654196b
Squad Total,,,25.6,38,399,3420,38.0,47,26,73,41,6,7,56,2,1.24,0.68,1.92,1.08,1.76,,-9999
Opponent Total,,,26.6,38,,3420,38.0,,,,,,,,,,,,,,,-9999
