,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Duncan Ferguson,sct SCO,FW,25,29,28,2441,27.1,11,6,17,11,0,0,6,1,0.41,0.22,0.63,0.41,0.63,Matches,9593e964
Craig Short,eng ENG,DF,29,31,27,2369,26.3,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,ff7178f7
Nick Barmby,eng ENG,FWMF,23,30,26,2325,25.8,2,7,9,2,0,0,7,0,0.08,0.27,0.35,0.08,0.35,Matches,4af0a400
Dave Watson,eng ENG,DF,35,26,25,2166,24.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f41fba43
Thomas Myhre,no NOR,GK,23,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc3fc546
Slaven Bilić,hr CRO,DF,28,24,22,1937,21.5,0,1,1,0,0,0,8,4,0.00,0.05,0.05,0.00,0.05,Matches,030928e4
Gary Speed,wls WAL,MF,27,21,21,1890,21.0,7,0,7,,,,3,0,0.33,0.00,0.33,,,Matches,5ca13d11
Michael Ball,eng ENG,DF,17,25,21,1886,21.0,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,cde17c0f
Carl Tiler,eng ENG,DF,27,19,19,1704,18.9,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,319d0cea
Gareth Farrelly,ie IRL,MF,21,26,18,1705,18.9,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,8a1a3cf0
John Oster,wls WAL,MF,18,31,16,1782,19.8,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,bbf029eb
Danny Cadamarteri,eng ENG,FW,17,26,15,1469,16.3,4,1,5,4,0,0,4,0,0.25,0.06,0.31,0.25,0.31,Matches,ade643d3
Andy Hinchcliffe,eng ENG,DF,28,17,15,1361,15.1,0,1,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matches,4bb95ffe
Danny Williamson,eng ENG,MF,23,15,15,1243,13.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,df79c399
Mickaël Madar,fr FRA,FW,29,17,15,1171,13.0,6,1,7,6,0,0,3,0,0.46,0.08,0.54,0.46,0.54,Matches,70acbad3
Graham Stuart,eng ENG,FWMF,26,14,14,1253,13.9,2,2,4,2,0,0,3,0,0.14,0.14,0.29,0.14,0.29,Matches,159c714f
Neville Southall,wls WAL,GK,38,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4ef5450a
Earl Barrett,eng ENG,DF,30,13,12,987,11.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,225696d1
John O'Kane,eng ENG,DF,22,12,12,971,10.8,0,2,2,0,0,0,5,0,0.00,0.19,0.19,0.00,0.19,Matches,ea877e82
Don Hutchison,sct SCO,MF,26,11,11,990,11.0,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,158494ce
Terry Phelan,ie IRL,DF,30,9,8,702,7.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9f53867c
Mitch Ward,eng ENG,MF,26,8,8,673,7.5,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,4e9e8915
Tony Grant,eng ENG,MF,22,7,7,529,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches,e982e153
Tony Thomas,eng ENG,DF,26,7,6,491,5.5,0,3,3,0,0,0,1,0,0.00,0.55,0.55,0.00,0.55,Matches,01a91538
Gavin McCann,eng ENG,MF,19,11,5,494,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d1e78f75
Paul Gerrard,eng ENG,GK,24,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fb9646e3
Peter Beagrie,eng ENG,FW,31,6,4,314,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,edcefdc4
John Spencer,sct SCO,FW,26,6,3,352,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,81922efe
Claus Thomsen,dk DEN,DF,27,8,2,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,75cc86bc
Graham Allen,eng ENG,DF,20,5,2,200,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c93d97be
Richard Dunne,ie IRL,DF,17,3,2,188,2.1,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6cbc015d
Michael Branch,eng ENG,FW,18,6,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2197c576
Francis Jeffers,eng ENG,FW,16,1,0,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,21b2c885
