,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
David Beckham,eng ENG,MF,22,37,34,3086,34.3,9,13,22,9,0,0,6,0,0.26,0.38,0.64,0.26,0.64,Matches,53539318
Gary Neville,eng ENG,DF,22,34,34,2987,33.2,0,3,3,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,1b013e33
Gary Pallister,eng ENG,DF,32,33,33,2731,30.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,f99beca9
Peter Schmeichel,dk DEN,GK,33,32,32,2807,31.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f1fe7ffe
Andy Cole,eng ENG,FW,25,33,31,2751,30.6,15,7,22,15,0,0,5,0,0.49,0.23,0.72,0.49,0.72,Matches,b6638a2c
Nicky Butt,eng ENG,DFMF,22,33,31,2710,30.1,3,3,6,2,1,1,7,0,0.10,0.10,0.20,0.07,0.17,Matches,616b3f9a
Teddy Sheringham,eng ENG,FW,31,31,28,2516,28.0,9,10,19,9,0,3,3,0,0.32,0.36,0.68,0.32,0.68,Matches,4e56eef6
Paul Scholes,eng ENG,MF,22,31,28,2435,27.1,8,5,13,8,0,0,8,0,0.30,0.18,0.48,0.30,0.48,Matches,24a3a72c
Ryan Giggs,wls WAL,FWMF,23,29,28,2422,26.9,8,9,17,8,0,0,1,0,0.30,0.33,0.63,0.30,0.63,Matches,561de8d0
Phil Neville,eng ENG,DFMF,20,30,24,2204,24.5,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches,3db5e0ec
Henning Berg,no NOR,DF,27,27,23,2233,24.8,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,ad77f84e
Denis Irwin,ie IRL,DF,31,25,23,2022,22.5,2,0,2,0,2,2,3,0,0.09,0.00,0.09,0.00,0.00,Matches,9d080c30
Ronny Johnsen,no NOR,DF,28,22,18,1498,16.6,2,1,3,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches,02f25c21
Ole Gunnar Solskjær,no NOR,FW,24,22,15,1407,15.6,6,4,10,6,0,0,0,1,0.38,0.26,0.64,0.38,0.64,Matches,65cb97b8
Roy Keane,ie IRL,MF,25,9,9,810,9.0,2,0,2,2,0,0,3,0,0.22,0.00,0.22,0.22,0.22,Matches,8f218498
David May,eng ENG,DF,27,9,7,659,7.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1c719a79
John Curtis,eng ENG,DF,18,8,5,314,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3edb83bf
Raimond van der Gouw,nl NED,GK,34,5,4,433,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d2e1195
Karel Poborský,cz CZE,MF,25,10,3,377,4.2,2,0,2,2,0,0,1,0,0.48,0.00,0.48,0.48,0.48,Matches,bcff20dc
Jordi Cruyff,nl NED,FWMF,23,5,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7ebf561b
Brian McClair,sct SCO,FWMF,33,13,2,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85fb3ca5
Kevin Pilkington,eng ENG,GK,23,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96ba3590
Wes Brown,eng ENG,DF,17,2,1,121,1.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,659ccc97
Michael Clegg,eng ENG,DF,20,3,1,121,1.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bb5c286a
Philip Mulryne,nir NIR,MF,19,1,1,90,1.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,03bd078e
Ben Thornley,eng ENG,MF,22,5,0,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b9091b7
Danny Higginbotham,gi GIB,DF,18,1,0,31,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,688135a1
Ronnie Wallwork,eng ENG,DFMF,19,1,0,28,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb7b25cf
Erik Nevland,no NOR,FW,19,1,0,6,0.1,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57836258
Squad Total,,,26.3,38,418,3420,38.0,68,57,125,65,3,6,61,1,1.79,1.50,3.29,1.71,3.21,,-9999
Opponent Total,,,26.7,38,,3420,38.0,,,,,,,,,,,,,,,-9999
