,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Matt Clarke,eng ENG,GK,23,3,2,244,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,673a6776
Ritchie Humphreys,eng ENG,DFFW,19,7,2,208,2.3,0,1,1,0,0,0,1,0,0.00,0.43,0.43,0.00,0.43,Matches,67423398
Francesco Sanetti,it ITA,FW,18,2,1,135,1.5,1,0,1,1,0,,0,0,0.67,0.00,0.67,0.67,0.67,Matches,726486f2
O'Neill Donaldson,eng ENG,FW,27,5,1,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,154a889e
Nigel Clough,eng ENG,FWMF,31,1,1,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3cd439de
Scott Oakes,eng ENG,MF,24,4,0,89,1.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cfdc5034
Adem Poric,au AUS,MF,24,3,0,53,0.6,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f0a91c5
Christian Mayrleb,at AUT,FW,25,3,0,51,0.6,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b220c543
Junior Agogo,gh GHA,FW,17,1,0,14,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,39faf86a
Alan Quinn,ie IRL,MF,18,1,0,1,0.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e0e47a6
Squad Total,,,27.7,38,430,3420,38.0,51,44,95,48,3,3,71,4,1.34,1.16,2.50,1.26,2.42,,-9999
Opponent Total,,,26.5,38,,3420,38.0,,,,,,,,,,,,,,,-9999
