,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Gareth Southgate,eng ENG,DF,33,36,36,3240,36.0,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,a29c3ed6
Jimmy Floyd Hasselbaink,nl NED,FW,32,36,36,3236,36.0,13,7,20,13,0,0,2,0,0.36,0.19,0.56,0.36,0.56,Matches,db8a04d1
Boudewijn Zenden,nl NED,DFFW,27,36,36,3062,34.0,5,1,6,4,1,1,8,0,0.15,0.03,0.18,0.12,0.15,Matches,4e27a622
Ray Parlour,eng ENG,MF,31,33,32,2800,31.1,0,0,0,0,0,0,12,1,0.00,0.00,0.00,0.00,0.00,Matches,d567e937
Mark Schwarzer,au AUS,GK,31,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,da409c6f
Franck Queudrue,fr FRA,DF,25,31,31,2740,30.4,5,4,9,5,0,0,7,1,0.16,0.13,0.30,0.16,0.30,Matches,4b7d3170
Stewart Downing,eng ENG,FWMF,20,35,28,2702,30.0,5,11,16,5,0,0,1,0,0.17,0.37,0.53,0.17,0.53,Matches,b13c4620
George Boateng,nl NED,MF,28,25,25,2247,25.0,3,2,5,3,0,0,8,0,0.12,0.08,0.20,0.12,0.20,Matches,a44a9f65
Chris Riggott,eng ENG,DF,23,21,20,1778,19.8,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,6ec07df6
Szilárd Németh,sk SVK,FW,26,31,18,1703,18.9,4,3,7,4,0,0,1,0,0.21,0.16,0.37,0.21,0.37,Matches,74da02b4
Stuart Parnaby,eng ENG,DF,22,19,16,1324,14.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,389cc3d7
Doriva,br BRA,MF,32,26,15,1476,16.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,6b8ab05e
Michael Reiziger,nl NED,DF,31,17,15,1364,15.2,1,1,2,1,0,0,0,0,0.07,0.07,0.13,0.07,0.13,Matches,6e75ab56
Mark Viduka,au AUS,FW,28,16,15,1103,12.3,5,1,6,5,0,0,0,0,0.41,0.08,0.49,0.41,0.49,Matches,c4c545c7
Tony McMahon,eng ENG,DFMF,18,13,12,1076,12.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a1dd16a8
Colin Cooper,eng ENG,DF,37,15,11,1044,11.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,42f93b8f
Joseph-Désiré Job,cm CMR,FWMF,26,23,10,998,11.1,4,1,5,4,0,0,0,0,0.36,0.09,0.45,0.36,0.45,Matches,8208d253
Ugo Ehiogu,eng ENG,DF,31,10,9,708,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bd8d3cd5
Gaizka Mendieta,es ESP,MF,30,7,7,516,5.7,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,c5589415
Brad Jones,au AUS,GK,22,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ffc1c226
James Morrison,sct SCO,FWMF,18,14,4,524,5.8,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,21a66e33
Andrew Davies,eng ENG,DF,19,3,2,233,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8912dc31
Carlo Nash,eng ENG,GK,30,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bd9670b3
Malcolm Christie,eng ENG,FW,25,2,2,135,1.5,1,0,1,1,0,0,0,0,0.67,0.00,0.67,0.67,0.67,Matches,6f5273d9
Danny Graham,eng ENG,FW,18,11,0,140,1.6,1,0,1,1,0,0,0,0,0.64,0.00,0.64,0.64,0.64,Matches,7d7bdee6
Jason Kennedy,eng ENG,MF,17,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d49a1592
Matthew Bates,eng ENG,DF,17,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dd7a0bfe
Squad Total,,,28.4,38,418,3420,38.0,49,39,88,48,1,1,55,2,1.29,1.03,2.32,1.26,2.29,,-9999
Opponent Total,,,27.0,38,,3420,38.0,,,,,,,,,,,,,,,-9999
