,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Mark Schwarzer,au AUS,GK,29,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,da409c6f
Jonathan Greening,eng ENG,MF,23,38,38,3375,37.5,2,3,5,2,0,0,6,0,0.05,0.08,0.13,0.05,0.13,Matches,892c1d7a
Gareth Southgate,eng ENG,DF,31,36,36,3224,35.8,2,0,2,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,a29c3ed6
Geremi,cm CMR,DFMF,23,33,33,2968,33.0,7,8,15,7,0,0,2,0,0.21,0.24,0.45,0.21,0.45,Matches,3571f3d1
Ugo Ehiogu,eng ENG,DF,29,32,31,2674,29.7,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches,bd8d3cd5
Franck Queudrue,fr FRA,DF,23,31,29,2592,28.8,1,4,5,1,0,0,10,3,0.03,0.14,0.17,0.03,0.17,Matches,4b7d3170
George Boateng,nl NED,MF,26,28,28,2448,27.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,a44a9f65
Massimo Maccarone,it ITA,FW,22,34,26,2191,24.3,9,6,15,7,2,2,3,0,0.37,0.25,0.62,0.29,0.53,Matches,1586379d
Joseph-Désiré Job,cm CMR,FWMF,24,28,22,1944,21.6,4,4,8,4,0,0,1,0,0.19,0.19,0.37,0.19,0.37,Matches,8208d253
Stuart Parnaby,eng ENG,DF,20,21,21,1783,19.8,0,2,2,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,389cc3d7
Szilárd Németh,sk SVK,FW,24,28,15,1477,16.4,7,1,8,7,0,0,0,0,0.43,0.06,0.49,0.43,0.49,Matches,74da02b4
Colin Cooper,eng ENG,DF,35,20,14,1399,15.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,42f93b8f
Alen Bokšić,hr CRO,FW,32,18,13,1110,12.3,2,2,4,2,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,480438da
Robbie Stockdale,sct SCO,DF,22,14,12,1085,12.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7d0a8842
Malcolm Christie,eng ENG,FW,23,12,11,825,9.2,4,0,4,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches,6f5273d9
Tony Vidmar,au AUS,DF,32,12,9,893,9.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,52a1af8b
Juninho Paulista,br BRA,MF,29,10,9,804,8.9,3,3,6,3,0,1,1,0,0.34,0.34,0.67,0.34,0.67,Matches,093373a5
Luke Wilkshire,au AUS,DFFW,20,14,7,596,6.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,c74d1bd3
Michael Ricketts,eng ENG,FW,23,9,5,545,6.1,1,0,1,,,,1,0,0.17,0.00,0.17,,,Matches,3099ed37
Chris Riggott,eng ENG,DF,21,5,4,394,4.4,2,0,2,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,6ec07df6
Mark Wilson,eng ENG,MF,23,6,4,307,3.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2fd8ad28
David Murphy,eng ENG,DF,18,8,4,305,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b05e73d5
Doriva,br BRA,MF,30,5,3,339,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b8ab05e
Carlos Marinelli,ar ARG,MF,20,7,3,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3a81b990
Noel Whelan,eng ENG,FW,27,15,2,341,3.8,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches,901c3bdf
Andrew Davies,eng ENG,DF,17,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8912dc31
Stewart Downing,eng ENG,FWMF,18,2,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b13c4620
Dean Windass,eng ENG,FWMF,33,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5d318f2d
John Eustace,eng ENG,MF,22,1,0,3,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,019cf2b4
Squad Total,,,26.4,38,418,3420,38.0,48,31,79,46,2,3,53,4,1.26,0.82,2.08,1.21,2.03,,-9999
Opponent Total,,,27.2,38,,3420,38.0,,,,,,,,,,,,,,,-9999
