,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Brad Friedel,us USA,GK,31,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b8c0a975
Lucas Neill,au AUS,DF,24,34,34,2990,33.2,0,2,2,0,0,0,10,1,0.00,0.06,0.06,0.00,0.06,Matches,b6cf046f
Garry Flitcroft,eng ENG,MF,29,33,33,2802,31.1,2,0,2,2,0,0,5,1,0.06,0.00,0.06,0.06,0.06,Matches,dc6356ad
Andy Cole,eng ENG,FW,30,34,32,2875,31.9,7,6,13,7,0,0,6,0,0.22,0.19,0.41,0.22,0.41,Matches,b6638a2c
Tugay Kerimoğlu,tr TUR,MF,31,37,32,2817,31.3,1,1,2,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06,Matches,543e7bda
Martin Taylor,eng ENG,DF,22,33,29,2693,29.9,3,0,3,3,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,08840bbf
Craig Short,eng ENG,DF,34,27,26,2287,25.4,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,ff7178f7
Damien Duff,ie IRL,FWMF,23,26,26,2247,25.0,9,5,14,9,0,0,3,0,0.36,0.20,0.56,0.36,0.56,Matches,057a6936
David Dunn,eng ENG,MF,22,28,26,2195,24.4,8,4,12,4,4,5,1,0,0.33,0.16,0.49,0.16,0.33,Matches,7ecdf483
Dwight Yorke,tt TRI,FWMF,30,33,25,2324,25.8,8,3,11,7,1,1,1,0,0.31,0.12,0.43,0.27,0.39,Matches,2d0a99d3
David Thompson,eng ENG,MF,24,23,23,2002,22.2,4,3,7,4,0,0,6,0,0.18,0.13,0.31,0.18,0.31,Matches,5696222a
Nils-Eric Johansson,se SWE,DF,22,30,20,2037,22.6,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,c281ba3e
Henning Berg,no NOR,DF,32,16,15,1275,14.2,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,ad77f84e
Keith Gillespie,nir NIR,FWMF,27,25,10,1196,13.3,0,3,3,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,012f440e
Vratislav Greško,sk SVK,DF,25,10,10,888,9.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,81bc6dbe
Jay McEveley,sct SCO,DF,17,9,9,619,6.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c5c63c9a
Egil Østenstad,no NOR,FW,30,17,8,755,8.4,1,3,4,1,0,0,2,0,0.12,0.36,0.48,0.12,0.48,Matches,bc242ac0
Andy Todd,eng ENG,DF,27,12,7,692,7.7,1,0,1,1,0,0,3,1,0.13,0.00,0.13,0.13,0.13,Matches,1b9ecd06
Hakan Şükür,tr TUR,FW,30,9,7,615,6.8,2,1,3,2,0,0,1,0,0.29,0.15,0.44,0.29,0.44,Matches,7a6fce9a
John Curtis,eng ENG,DF,23,5,5,305,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3edb83bf
Corrado Grabbi,it ITA,FW,27,11,1,200,2.2,1,0,1,1,0,0,2,0,0.45,0.00,0.45,0.45,0.45,Matches,c85faa9b
Craig Hignett,eng ENG,FWMF,32,3,1,110,1.2,1,0,1,1,0,0,0,0,0.82,0.00,0.82,0.82,0.82,Matches,04f2da3e
Alan Kelly Jr.,ie IRL,GK,33,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fc4c6bb9
Neil Danns,gy GUY,MF,19,2,1,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8081f166
Matt Jansen,eng ENG,FW,24,7,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fac73006
Alan Mahon,ie IRL,MF,24,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fbe1f1d0
Paul Gallagher,sct SCO,FWMF,17,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f0fb63c
Jonathan Douglas,ie IRL,MF,20,1,0,2,0.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7670e1c6
Squad Total,,,27.7,38,418,3420,38.0,50,38,88,45,5,6,66,4,1.32,1.00,2.32,1.18,2.18,,-9999
Opponent Total,,,26.9,38,,3420,38.0,,,,,,,,,,,,,,,-9999
