,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Kasey Keller,us USA,GK,32,38,38,3420,38.0,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches,5b5bcd83
Teddy Sheringham,eng ENG,FW,36,36,34,2966,33.0,12,4,16,9,3,3,2,0,0.36,0.12,0.49,0.27,0.39,Matches,4e56eef6
Simon Davies,wls WAL,MF,22,36,33,2994,33.3,5,3,8,5,0,0,7,1,0.15,0.09,0.24,0.15,0.24,Matches,522b6d6c
Goran Bunjevčević,rs SRB,DF,29,35,31,2747,30.5,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches,c29307da
Stephen Carr,ie IRL,DF,25,30,30,2655,29.5,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,eb0ae1e9
Robbie Keane,ie IRL,FW,22,29,29,2457,27.3,13,1,14,13,0,0,1,0,0.48,0.04,0.51,0.48,0.51,Matches,f45e1bb2
Dean Richards,eng ENG,DF,28,26,26,2275,25.3,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,9fc6fda5
Ledley King,eng ENG,DFMF,21,25,25,2223,24.7,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches,83ca192d
Gus Poyet,uy URU,MF,34,28,22,1863,20.7,5,3,8,5,0,0,4,1,0.24,0.14,0.39,0.24,0.39,Matches,27cd364d
Mauricio Taricco,ar ARG,DF,29,21,21,1678,18.6,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,efad718d
Darren Anderton,eng ENG,MF,30,20,18,1557,17.3,0,6,6,0,0,0,3,1,0.00,0.35,0.35,0.00,0.35,Matches,09cebe50
Matthew Etherington,eng ENG,MF,20,23,15,1311,14.6,1,3,4,1,0,0,0,0,0.07,0.21,0.27,0.07,0.27,Matches,ef616df9
Chris Perry,eng ENG,DF,29,18,15,1288,14.3,1,0,1,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,Matches,2f43aa1c
Jamie Redknapp,eng ENG,MF,29,17,14,1282,14.2,3,1,4,,,,3,,0.21,0.07,0.28,,,Matches,c337443d
Steffen Freund,de GER,MF,32,17,13,1198,13.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,80439de1
Anthony Gardner,eng ENG,DF,21,12,11,996,11.1,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,0f2da318
Christian Ziege,de GER,DFMF,30,12,10,816,9.1,2,4,6,2,0,0,7,4,0.22,0.44,0.66,0.22,0.66,Matches,c2984c2d
Ben Thatcher,wls WAL,DF,26,12,8,809,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dc5460f9
Steffen Iversen,no NOR,FW,25,19,8,779,8.7,1,3,4,1,0,0,0,0,0.12,0.35,0.46,0.12,0.46,Matches,6454b97e
Gary Doherty,ie IRL,DFFW,22,15,7,983,10.9,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,db5c50dd
Milenko Ačimovič,si SVN,MF,25,17,4,494,5.5,0,2,2,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches,a83fb8da
Les Ferdinand,eng ENG,FW,35,11,4,396,4.4,2,0,2,2,0,0,1,0,0.45,0.00,0.45,0.45,0.45,Matches,aad47f5a
Kazuyuki Toda,jp JPN,MF,24,4,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab067cd4
Jamie Slabber,eng ENG,FW,17,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8f520dc2
Jonathan Blondel,be BEL,MF,18,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5d1c0873
Squad Total,,,28.1,38,414,3420,38.0,50,35,85,47,3,3,64,4,1.32,0.92,2.24,1.24,2.16,,-9999
Opponent Total,,,26.8,38,,3420,38.0,,,,,,,,,,,,,,,-9999
