,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Shay Given,ie IRL,GK,26,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0db918ff
Aaron Hughes,nir NIR,DF,22,35,35,3139,34.9,1,1,2,1,0,0,1,0,0.03,0.03,0.06,0.03,0.06,Matches,dccccccc
Alan Shearer,eng ENG,FW,31,35,35,3062,34.0,17,4,21,15,2,3,7,0,0.50,0.12,0.62,0.44,0.56,Matches,438b3a51
Kieron Dyer,eng ENG,MF,23,35,33,2948,32.8,2,4,6,2,0,0,1,0,0.06,0.12,0.18,0.06,0.18,Matches,90b5a2f2
Nolberto Solano,pe PER,MF,27,31,29,2275,25.3,7,6,13,6,1,1,1,0,0.28,0.24,0.51,0.24,0.47,Matches,37e7c753
Craig Bellamy,wls WAL,FW,23,29,27,2454,27.3,7,5,12,7,0,0,1,0,0.26,0.18,0.44,0.26,0.44,Matches,b9eae55b
Andy O'Brien,ie IRL,DF,23,26,26,2233,24.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1719f6b2
Laurent Robert,fr FRA,FWMF,27,27,25,2072,23.0,5,7,12,5,0,0,4,1,0.22,0.30,0.52,0.22,0.52,Matches,2f907a4b
Olivier Bernard,fr FRA,DF,22,30,24,2156,24.0,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,a14778f2
Jermaine Jenas,eng ENG,MF,19,32,23,2273,25.3,6,2,8,6,0,0,1,0,0.24,0.08,0.32,0.24,0.32,Matches,3149f712
Gary Speed,wls WAL,MF,32,24,23,1958,21.8,2,3,5,2,0,0,5,0,0.09,0.14,0.23,0.09,0.23,Matches,5ca13d11
Andy Griffin,eng ENG,DF,23,27,22,2015,22.4,1,1,2,1,0,0,8,1,0.04,0.04,0.09,0.04,0.09,Matches,38517dc5
Titus Bramble,eng ENG,DF,21,16,13,1241,13.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,83ac7c3c
Nikos Dabizas,gr GRE,DF,28,16,13,1145,12.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,f8741035
Steven Caldwell,sct SCO,DF,21,14,12,1168,13.0,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,6839f68e
Hugo Viana,pt POR,MF,19,23,11,1067,11.9,3,5,8,3,0,0,4,0,0.25,0.42,0.67,0.25,0.67,Matches,9a5542cc
Jonathan Woodgate,eng ENG,DF,22,10,10,861,9.6,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,9482a3bd
Shola Ameobi,ng NGA,FW,20,28,8,957,10.6,5,2,7,5,0,0,2,0,0.47,0.19,0.66,0.47,0.66,Matches,e79a368b
Lomana LuaLua,cd COD,FWMF,21,11,5,513,5.7,2,0,2,2,0,0,1,0,0.35,0.00,0.35,0.35,0.35,Matches,27bd6d81
Brian Kerr,sct SCO,MF,20,8,4,309,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13911455
Clarence Acuña,cl CHI,MF,27,4,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cbf4c181
Robbie Elliott,eng ENG,DF,28,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ade4dc1
Darren Ambrose,eng ENG,FWMF,18,1,0,15,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e5117de
Michael Chopra,eng ENG,FW,18,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e8368ec0
Carl Cort,gy GUY,FW,24,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c07f2109
Jamie McClen,eng ENG,DFMF,23,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4a2acfa7
Squad Total,,,24.8,38,420,3420,38.0,63,42,105,60,3,4,48,2,1.66,1.11,2.76,1.58,2.68,,-9999
Opponent Total,,,27.1,38,,3420,38.0,,,,,,,,,,,,,,,-9999
