,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Luke Shaw,eng ENG,DF,30,38,38,3219,35.8,1,1,2,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,Matches,9c94165b
Bruno Fernandes,pt POR,MF,30,35,35,3063,34.0,9,21,30,5,4,6,5,0,0.26,0.62,0.88,0.15,0.76,Matches,507c7bdf
Casemiro,br BRA,MF,33,34,33,2571,28.6,9,2,11,9,0,0,11,1,0.32,0.07,0.39,0.32,0.39,Matches,4d224fe8
Senne Lammens,be BEL,GK,23,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8e6d2fcd
Bryan Mbeumo,cm CMR,MFFW,25,33,31,2609,29.0,11,3,14,11,0,0,4,0,0.38,0.10,0.48,0.38,0.48,Matches,6afaebf2
Diogo Dalot,pt POR,DFMF,26,34,29,2614,29.0,1,3,4,1,0,0,5,0,0.03,0.10,0.14,0.03,0.14,Matches,d9565625
Matheus Cunha,br BRA,MFFW,26,33,29,2494,27.7,10,2,12,10,0,0,4,0,0.36,0.07,0.43,0.36,0.43,Matches,dc62b55d
Amad Diallo,ci CIV,MF,23,32,27,2341,26.0,2,3,5,2,0,0,2,0,0.08,0.12,0.19,0.08,0.19,Matches,9dc96f10
Harry Maguire,eng ENG,DF,32,23,19,1653,18.4,1,2,3,1,0,0,3,1,0.05,0.11,0.16,0.05,0.16,Matches,d8931174
Leny Yoro,fr FRA,DF,19,32,18,1740,19.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6763f716
Benjamin Šeško,si SVN,FW,22,30,17,1643,18.3,11,1,12,11,0,0,2,0,0.60,0.05,0.66,0.60,0.66,Matches,3260690c
Kobbie Mainoo,eng ENG,MF,20,28,16,1662,18.5,1,2,3,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,Matches,c6220452
Patrick Dorgu,dk DEN,MF,20,26,15,1449,16.1,4,4,8,4,0,0,5,0,0.25,0.25,0.50,0.25,0.50,Matches,e6536124
Lisandro Martínez,ar ARG,DF,27,18,13,1233,13.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,bac46a10
Matthijs de Ligt,nl NED,DF,25,13,13,1170,13.0,1,0,1,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,Matches,d6e53a3a
Mason Mount,eng ENG,MF,26,23,12,1017,11.3,3,0,3,3,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches,9674002f
Noussair Mazraoui,ma MAR,DFMF,27,20,11,985,10.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b74277a0
Ayden Heaven,eng ENG,DF,18,17,11,924,10.3,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,64e17fab
Manuel Ugarte,uy URU,MF,24,22,8,887,9.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c9817014
Altay Bayındır,tr TUR,GK,27,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,072e68ed
Joshua Zirkzee,nl NED,FWMF,24,24,5,626,7.0,2,1,3,2,0,0,3,0,0.29,0.14,0.43,0.29,0.43,Matches,028e70b9
Jack Fletcher,eng ENG,MF,18,3,0,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,38a6c944
Shea Lacey,eng ENG,FW,18,3,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3160e952
Tyler Fletcher,sct SCO,MF,18,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,81a92add
Tyrell Malacia,nl NED,DF,25,3,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b6c793c
Bendito Mantato,eng ENG,MF,17,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e8a55b80
Tyler Fredricson,eng ENG,DF,20,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58630379
Tom Heaton,eng ENG,GK,39,0,0,,,,,,,,,,,,,,,,Matches,a6de6361
Godwill Kukonki,eng ENG,DF,17,0,0,,,,,,,,,,,,,,,,Matches,30416cc3
Diego León,py PAR,DF,18,0,0,,,,,,,,,,,,,,,,Matches,69ea448b
Jack Moorhouse,ie IRL,MF,19,0,0,,,,,,,,,,,,,,,,Matches,973d6049
Chidozie Obi-Martin,dk DEN,FW,17,0,0,,,,,,,,,,,,,,,,Matches,0c9bfc3b
André Onana,cm CMR,GK,29,0,0,,,,,,,,,,,,,,,,Matches,e9c0c1b2
Jim Thwaites,eng ENG,MF,17,0,0,,,,,,,,,,,,,,,,Matches,1b212310
Squad Total,,,26.1,38,418,3420,38.0,66,46,112,62,4,6,64,3,1.74,1.21,2.95,1.63,2.84,,-9999
Opponent Total,,,26.1,38,418,3420,38.0,48,31,79,44,4,4,77,5,1.26,0.82,2.08,1.16,1.97,,-9999
