,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Fabien Barthez,fr FRA,GK,30,32,32,2858,31.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,321646f0
Mikaël Silvestre,fr FRA,DF,23,35,31,2802,31.1,0,5,5,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches,4dde97ea
Gary Neville,eng ENG,DF,26,34,31,2794,31.0,0,3,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,1b013e33
Paul Scholes,eng ENG,MF,26,35,30,2755,30.6,8,5,13,8,0,0,9,0,0.26,0.16,0.42,0.26,0.42,Matches,24a3a72c
Laurent Blanc,fr FRA,DFMF,35,29,29,2549,28.3,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,51a9b34c
Ruud van Nistelrooy,nl NED,FW,25,32,29,2548,28.3,23,4,27,19,4,4,3,0,0.81,0.14,0.95,0.67,0.81,Matches,80a30989
Roy Keane,ie IRL,MF,29,28,28,2465,27.4,3,5,8,3,0,0,4,1,0.11,0.18,0.29,0.11,0.29,Matches,8f218498
Juan Sebastián Verón,ar ARG,MF,26,26,24,2037,22.6,5,1,6,5,0,0,3,0,0.22,0.04,0.27,0.22,0.27,Matches,f11a57c1
David Beckham,eng ENG,MF,26,28,23,2129,23.7,11,8,19,10,1,1,6,0,0.47,0.34,0.80,0.42,0.76,Matches,53539318
Ole Gunnar Solskjær,no NOR,FW,28,30,23,2062,22.9,17,9,26,17,0,0,3,0,0.74,0.39,1.13,0.74,1.13,Matches,65cb97b8
Phil Neville,eng ENG,DFMF,24,28,21,2037,22.6,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,3db5e0ec
Nicky Butt,eng ENG,DFMF,26,25,20,1709,19.0,1,1,2,1,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches,616b3f9a
Ryan Giggs,wls WAL,FWMF,27,25,18,1680,18.7,7,12,19,7,0,0,1,0,0.37,0.64,1.02,0.37,1.02,Matches,561de8d0
Wes Brown,eng ENG,DF,21,17,15,1374,15.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,659ccc97
Denis Irwin,ie IRL,DF,35,12,10,824,9.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9d080c30
Ronny Johnsen,no NOR,DF,32,10,9,815,9.1,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,02f25c21
Quinton Fortune,za RSA,MF,24,14,8,697,7.7,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,fa706d7f
Andy Cole,eng ENG,FW,29,11,7,713,7.9,4,3,7,,,,0,0,0.50,0.38,0.88,,,Matches,b6638a2c
Roy Carroll,nir NIR,GK,23,7,6,548,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e880937
Luke Chadwick,eng ENG,MF,20,8,5,404,4.5,0,2,2,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,Matches,9c35f696
Dwight Yorke,tt TRI,FWMF,29,10,4,469,5.2,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,2d0a99d3
John O'Shea,ie IRL,DFMF,20,9,4,364,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7c1f4685
David May,eng ENG,DF,31,2,2,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c719a79
Jaap Stam,nl NED,DF,29,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7c48a3ec
Diego Forlán,uy URU,FWMF,22,3,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d87d0dfc
Michael Stewart,sct SCO,MF,20,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58db0909
Raimond van der Gouw,nl NED,GK,38,1,0,14,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d2e1195
Ronnie Wallwork,eng ENG,DFMF,23,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb7b25cf
Squad Total,,,27.5,38,402,3420,38.0,81,56,137,76,5,5,52,1,2.13,1.47,3.61,2.00,3.47,,-9999
Opponent Total,,,26.9,38,,3420,38.0,,,,,,,,,,,,,,,-9999
