,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Jason Dodd,eng ENG,DF,24,37,37,3330,37.0,2,1,3,2,0,0,5,0,0.05,0.03,0.08,0.05,0.08,Matches,df15c7a1
Neil Shipperley,eng ENG,FW,20,37,37,3276,36.4,7,0,7,7,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,82dabdf3
Dave Beasant,eng ENG,GK,36,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2e448746
Matt Le Tissier,eng ENG,FWMF,26,34,34,2966,33.0,7,8,15,4,3,3,12,1,0.21,0.24,0.46,0.12,0.36,Matches,d5e78451
Jim Magilton,nir NIR,DFMF,26,31,31,2748,30.5,3,0,3,2,1,1,2,0,0.10,0.00,0.10,0.07,0.07,Matches,27240fa9
Ken Monkou,nl NED,DF,30,32,31,2701,30.0,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches,25daebfd
Richard Hall,eng ENG,DF,23,30,30,2655,29.5,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,5bab2982
Francis Benali,eng ENG,DF,26,29,28,2502,27.8,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,91950851
Simon Charlton,eng ENG,DF,23,26,24,2090,23.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,d52b42c9
Barry Venison,eng ENG,DF,30,22,21,1882,20.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,aa15b4d9
Tommy Widdrington,eng ENG,MF,23,21,20,1743,19.4,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,b14d86b4
Gordon Watson,eng ENG,FW,24,25,18,1588,17.6,3,3,6,3,0,0,1,1,0.17,0.17,0.34,0.17,0.34,Matches,53c30561
Alan Neilson,wls WAL,DF,22,18,15,1320,14.7,0,2,2,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,382b521d
Neil Heaney,eng ENG,MF,23,17,15,1232,13.7,2,0,2,2,0,0,5,0,0.15,0.00,0.15,0.15,0.15,Matches,cffb4fa2
Neil Maddison,eng ENG,DFMF,25,15,13,1157,12.9,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,10691ae9
David Hughes,eng ENG,MF,22,11,6,708,7.9,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,5245936b
Paul Tisdale,eng ENG,MF,22,8,5,541,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,9bc136d8
Matt Oakley,eng ENG,MF,17,10,5,447,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,79974582
Frankie Bennett,eng ENG,FW,26,10,5,445,4.9,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,825c7d57
Mark Walters,eng ENG,MF,31,5,4,353,3.9,0,1,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,Matches,0e763b5b
Bruce Grobbelaar,zw ZIM,GK,37,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9677d09
Christer Warren,eng ENG,MF,20,7,1,268,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9045ac69
Matthew Robinson,eng ENG,DF,20,5,0,167,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4375ab8f
Paul McDonald,sct SCO,DF,27,1,0,31,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1836c571
Craig Maskell,eng ENG,FW,27,1,0,26,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a81532d
Squad Total,,,26.2,38,417,3420,38.0,33,21,54,29,4,4,62,2,0.87,0.55,1.42,0.76,1.32,,-9999
Opponent Total,,,27.1,38,,3420,38.0,,,,,,,,,,,,,,,-9999
