,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
Alan Wright,eng ENG,DF,23,38,38,3420,38.0,2,1,3,2,0,0,2,0,0.05,0.03,0.08,0.05,0.08,Matches,df6cf3fe
Mark Bosnich,au AUS,GK,23,38,38,3375,37.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9b46bcb7
Ugo Ehiogu,eng ENG,DF,22,36,36,3240,36.0,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,bd8d3cd5
Savo Milošević,rs SRB,FW,21,37,36,3187,35.4,12,6,18,12,0,0,6,0,0.34,0.17,0.51,0.34,0.51,Matches,bab73c39
Mark Draper,eng ENG,MF,24,36,36,3143,34.9,2,6,8,2,0,0,1,0,0.06,0.17,0.23,0.06,0.23,Matches,bf597500
Dwight Yorke,tt TRI,FWMF,23,35,35,3002,33.4,17,10,27,15,2,2,0,0,0.51,0.30,0.81,0.45,0.75,Matches,2d0a99d3
Gary Charles,eng ENG,DF,25,34,34,2999,33.3,1,6,7,1,0,0,1,0,0.03,0.18,0.21,0.03,0.21,Matches,c20cb242
Andy Townsend,ie IRL,MF,32,33,32,2837,31.5,2,6,8,2,0,0,10,1,0.06,0.19,0.25,0.06,0.25,Matches,976c90a4
Gareth Southgate,eng ENG,DF,24,31,31,2755,30.6,1,0,1,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches,a29c3ed6
Paul McGrath,ie IRL,DF,35,30,29,2541,28.2,2,0,2,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,2f129582
Ian Taylor,eng ENG,MF,27,25,24,2141,23.8,3,2,5,3,0,0,5,0,0.13,0.08,0.21,0.13,0.21,Matches,daa71b88
Tommy Johnson,eng ENG,FW,24,21,17,1699,18.9,5,2,7,5,0,0,5,0,0.26,0.11,0.37,0.26,0.37,Matches,e8fa6f69
Steve Staunton,ie IRL,DFMF,26,13,11,857,9.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb617782
Riccardo Scimeca,eng ENG,DFMF,20,17,7,764,8.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a0a691c9
Julian Joachim,eng ENG,FW,20,11,4,500,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2a0f531a
Scott Murray,sct SCO,MF,21,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5858a6c
Lee Hendrie,eng ENG,MF,18,3,2,237,2.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,8716663c
Paul Browne,sct SCO,DF,20,2,2,180,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d1fb2740
Gareth Farrelly,ie IRL,MF,19,5,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8a1a3cf0
Franz Carr,eng ENG,FWMF,28,1,1,90,1.0,0,0,0,0,0,,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bf5f4723
Carl Tiler,eng ENG,DF,25,1,1,74,0.8,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,319d0cea
Neil Davis,eng ENG,FW,21,2,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7106813d
Graham Fenton,eng ENG,MF,21,3,0,52,0.6,0,0,0,,,,0,0,0.00,0.00,0.00,,,Matches,d2fd5e70
Nigel Spink,eng ENG,GK,36,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cbdaf1c1
Squad Total,,,25.3,38,415,3420,38.0,49,37,86,47,2,2,43,2,1.29,0.97,2.26,1.24,2.21,,-9999
Opponent Total,,,26.8,38,,3420,38.0,,,,,,,,,,,,,,,-9999
